atom,channel,delta_Ha,osc,is_core,source,from_shell,occ_mo,virt_mo,occ_energy_Ha,virt_energy_Ha,d2_mo
Sn,eft_dipole_4d_occ_043_to_virt_092,2.915080653329,0.447201774778,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,43,92,-1.473431380906,1.441649272422,0.115057307488
Sn,eft_dipole_4d_occ_043_to_virt_093,2.915080653329,0.715522839644,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,43,93,-1.473431380906,1.441649272422,0.184091691981
Sn,eft_dipole_4d_occ_043_to_virt_094,2.915080653329,0.268321064867,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,43,94,-1.473431380906,1.441649272422,0.069034384493
Sn,eft_dipole_4d_occ_043_to_virt_096,2.915080653329,0.447201774778,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,43,96,-1.473431380906,1.441649272422,0.115057307488
Sn,eft_dipole_4d_occ_043_to_virt_099,4.582831504438,0.211201871945,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,43,99,-1.473431380906,3.109400123532,0.034564090739
Sn,eft_dipole_4d_occ_043_to_virt_100,4.582831504438,0.337922995113,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,43,100,-1.473431380906,3.109400123532,0.055302545182
Sn,eft_dipole_4d_occ_043_to_virt_101,4.582831504438,0.126721123167,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,43,101,-1.473431380906,3.109400123532,0.020738454443
Sn,eft_dipole_4d_occ_043_to_virt_103,4.582831504438,0.211201871945,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,43,103,-1.473431380906,3.109400123532,0.034564090739
Sn,eft_dipole_4d_occ_043_to_virt_106,8.865714133967,0.001584730861,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,43,106,-1.473431380906,7.392282753061,0.000134061185
Sn,eft_dipole_4d_occ_043_to_virt_107,8.865714133967,0.002535569378,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,43,107,-1.473431380906,7.392282753061,0.000214497897
Sn,eft_dipole_4d_occ_043_to_virt_108,8.865714133967,0.000950838517,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,43,108,-1.473431380906,7.392282753061,0.000080436711
Sn,eft_dipole_4d_occ_043_to_virt_110,8.865714133967,0.001584730861,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,43,110,-1.473431380906,7.392282753061,0.000134061185
Sn,eft_dipole_4d_occ_044_to_virt_022,1.547080124393,0.004052700788,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,44,22,-1.473431380906,0.073648743487,0.001964685308
Sn,eft_dipole_4d_occ_044_to_virt_023,1.547080124393,0.004052700788,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,44,23,-1.473431380906,0.073648743487,0.001964685308
Sn,eft_dipole_4d_occ_044_to_virt_024,1.547080124393,0.016210803152,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,44,24,-1.473431380906,0.073648743487,0.007858741233
Sn,eft_dipole_4d_occ_044_to_virt_025,1.852823358500,0.018796516797,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,44,25,-1.473431380906,0.379391977594,0.007608597729
Sn,eft_dipole_4d_occ_044_to_virt_026,1.852823358500,0.018796516797,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,44,26,-1.473431380906,0.379391977594,0.007608597729
Sn,eft_dipole_4d_occ_044_to_virt_027,1.852823358500,0.075186067187,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,44,27,-1.473431380906,0.379391977594,0.030434390916
Sn,eft_dipole_4d_occ_044_to_virt_028,3.482345627466,0.031104519590,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,44,28,-1.473431380906,2.008914246559,0.006699044893
Sn,eft_dipole_4d_occ_044_to_virt_029,3.482345627466,0.031104519590,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,44,29,-1.473431380906,2.008914246559,0.006699044893
Sn,eft_dipole_4d_occ_044_to_virt_030,3.482345627466,0.124418078361,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,44,30,-1.473431380906,2.008914246559,0.026796179574
