atom,orbital,r_bohr,R
Ar,3p,0.000216133668163,-0.0097956991375
Ar,3p,0.000217507596436,-0.00985796774956
Ar,3p,0.000218890258557,-0.00992063217184
Ar,3p,0.000220281710048,-0.00998369492003
Ar,3p,0.000221682006781,-0.0100471585258
Ar,3p,0.000223091204983,-0.0101110255369
Ar,3p,0.00022450936124,-0.0101752985173
Ar,3p,0.000225936532497,-0.0102399800472
Ar,3p,0.00022737277606,-0.0103050727233
Ar,3p,0.000228818149602,-0.0103705791586
Ar,3p,0.000230272711159,-0.0104365019829
Ar,3p,0.000231736519139,-0.0105028438427
Ar,3p,0.00023320963232,-0.0105696074011
Ar,3p,0.000234692109853,-0.0106367953384
Ar,3p,0.000236184011267,-0.0107044103517
Ar,3p,0.000237685396467,-0.0107724551554
Ar,3p,0.00023919632574,-0.0108409324811
Ar,3p,0.000240716859757,-0.0109098450777
Ar,3p,0.000242247059573,-0.0109791957115
Ar,3p,0.000243786986632,-0.0110489871666
Ar,3p,0.000245336702769,-0.0111192222446
Ar,3p,0.000246896270212,-0.011189903765
Ar,3p,0.000248465751584,-0.0112610345652
Ar,3p,0.000250045209906,-0.0113326175004
Ar,3p,0.0002516347086,-0.0114046554443
Ar,3p,0.000253234311491,-0.0114771512887
Ar,3p,0.00025484408281,-0.0115501079437
Ar,3p,0.000256464087196,-0.0116235283379
Ar,3p,0.0002580943897,-0.0116974154186
Ar,3p,0.000259735055784,-0.0117717721518
Ar,3p,0.000261386151328,-0.0118466015223
Ar,3p,0.000263047742631,-0.0119219065338
Ar,3p,0.000264719896413,-0.0119976902092
Ar,3p,0.000266402679817,-0.0120739555906
Ar,3p,0.000268096160416,-0.0121507057394
Ar,3p,0.000269800406208,-0.0122279437363
Ar,3p,0.000271515485627,-0.0123056726817
Ar,3p,0.00027324146754,-0.0123838956959
Ar,3p,0.000274978421253,-0.0124626159185
Ar,3p,0.000276726416512,-0.0125418365096
Ar,3p,0.000278485523506,-0.0126215606491
Ar,3p,0.000280255812871,-0.0127017915369
Ar,3p,0.000282037355692,-0.0127825323937
Ar,3p,0.000283830223505,-0.0128637864603
Ar,3p,0.0002856344883,-0.0129455569982
Ar,3p,0.000287450222528,-0.0130278472896
Ar,3p,0.000289277499097,-0.0131106606375
Ar,3p,0.000291116391381,-0.013194000366
Ar,3p,0.000292966973218,-0.0132778698202
Ar,3p,0.000294829318917,-0.0133622723665
Ar,3p,0.00029670350326,-0.0134472113926
Ar,3p,0.000298589601502,-0.013532690308
Ar,3p,0.000300487689379,-0.0136187125433
Ar,3p,0.000302397843107,-0.0137052815515
Ar,3p,0.000304320139386,-0.0137924008072
Ar,3p,0.000306254655405,-0.013880073807
Ar,3p,0.000308201468844,-0.0139683040699
Ar,3p,0.000310160657873,-0.0140570951372
Ar,3p,0.000312132301165,-0.0141464505726
Ar,3p,0.000314116477887,-0.0142363739626
Ar,3p,0.000316113267714,-0.0143268689162
Ar,3p,0.000318122750824,-0.0144179390656
Ar,3p,0.000320145007908,-0.014509588066
Ar,3p,0.000322180120167,-0.0146018195957
Ar,3p,0.000324228169319,-0.0146946373563
Ar,3p,0.000326289237603,-0.0147880450732
Ar,3p,0.000328363407779,-0.0148820464953
Ar,3p,0.000330450763134,-0.0149766453951
Ar,3p,0.000332551387483,-0.0150718455694
Ar,3p,0.000334665365177,-0.0151676508389
Ar,3p,0.000336792781099,-0.0152640650486
Ar,3p,0.000338933720675,-0.0153610920679
Ar,3p,0.000341088269873,-0.0154587357908
Ar,3p,0.000343256515206,-0.0155570001361
Ar,3p,0.000345438543739,-0.0156558890473
Ar,3p,0.00034763444309,-0.015755406493
Ar,3p,0.000349844301433,-0.0158555564672
Ar,3p,0.000352068207504,-0.0159563429889
Ar,3p,0.000354306250601,-0.0160577701028
Ar,3p,0.000356558520592,-0.0161598418794
Ar,3p,0.000358825107914,-0.0162625624149
Ar,3p,0.000361106103581,-0.0163659358315
Ar,3p,0.000363401599185,-0.0164699662775
Ar,3p,0.000365711686899,-0.0165746579278
Ar,3p,0.000368036459482,-0.0166800149835
Ar,3p,0.000370376010286,-0.0167860416726
Ar,3p,0.000372730433251,-0.0168927422497
Ar,3p,0.000375099822919,-0.0170001209967
Ar,3p,0.00037748427443,-0.0171081822224
Ar,3p,0.000379883883531,-0.0172169302632
Ar,3p,0.000382298746575,-0.0173263694828
Ar,3p,0.000384728960529,-0.0174365042727
Ar,3p,0.000387174622978,-0.0175473390523
Ar,3p,0.000389635832124,-0.017658878269
Ar,3p,0.000392112686795,-0.0177711263985
Ar,3p,0.000394605286449,-0.0178840879448
Ar,3p,0.000397113731172,-0.0179977674406
Ar,3p,0.000399638121691,-0.0181121694472
Ar,3p,0.000402178559369,-0.0182272985551
Ar,3p,0.000404735146216,-0.0183431593837
Ar,3p,0.00040730798489,-0.0184597565818
Ar,3p,0.000409897178701,-0.0185770948277
Ar,3p,0.000412502831617,-0.0186951788294
Ar,3p,0.000415125048265,-0.0188140133248
Ar,3p,0.000417763933938,-0.0189336030818
Ar,3p,0.000420419594599,-0.0190539528985
Ar,3p,0.000423092136883,-0.0191750676037
Ar,3p,0.000425781668106,-0.0192969520566
Ar,3p,0.000428488296261,-0.0194196111473
Ar,3p,0.000431212130033,-0.0195430497969
Ar,3p,0.000433953278795,-0.0196672729578
Ar,3p,0.000436711852615,-0.0197922856137
Ar,3p,0.000439487962262,-0.01991809278
Ar,3p,0.000442281719208,-0.020044699504
Ar,3p,0.000445093235635,-0.0201721108649
Ar,3p,0.000447922624436,-0.0203003319741
Ar,3p,0.000450769999224,-0.0204293679755
Ar,3p,0.000453635474333,-0.0205592240455
Ar,3p,0.000456519164823,-0.0206899053937
Ar,3p,0.000459421186488,-0.0208214172622
Ar,3p,0.000462341655855,-0.0209537649269
Ar,3p,0.000465280690194,-0.0210869536967
Ar,3p,0.000468238407519,-0.0212209889144
Ar,3p,0.000471214926595,-0.0213558759568
Ar,3p,0.000474210366942,-0.0214916202345
Ar,3p,0.00047722484884,-0.0216282271927
Ar,3p,0.000480258493333,-0.0217657023109
Ar,3p,0.000483311422234,-0.0219040511036
Ar,3p,0.000486383758132,-0.02204327912
Ar,3p,0.000489475624393,-0.0221833919447
Ar,3p,0.00049258714517,-0.0223243951976
Ar,3p,0.000495718445402,-0.0224662945343
Ar,3p,0.000498869650826,-0.0226090956461
Ar,3p,0.000502040887974,-0.0227528042607
Ar,3p,0.000505232284186,-0.0228974261418
Ar,3p,0.00050844396761,-0.0230429670899
Ar,3p,0.000511676067208,-0.023189432942
Ar,3p,0.000514928712763,-0.0233368295723
Ar,3p,0.000518202034883,-0.0234851628923
Ar,3p,0.000521496165004,-0.0236344388507
Ar,3p,0.000524811235401,-0.0237846634341
Ar,3p,0.000528147379187,-0.0239358426672
Ar,3p,0.000531504730322,-0.0240879826125
Ar,3p,0.000534883423619,-0.0242410893712
Ar,3p,0.000538283594747,-0.0243951690832
Ar,3p,0.000541705380236,-0.0245502279271
Ar,3p,0.000545148917485,-0.0247062721209
Ar,3p,0.000548614344768,-0.0248633079217
Ar,3p,0.000552101801236,-0.0250213416266
Ar,3p,0.000555611426924,-0.0251803795724
Ar,3p,0.00055914336276,-0.0253404281361
Ar,3p,0.000562697750566,-0.025501493735
Ar,3p,0.000566274733064,-0.0256635828273
Ar,3p,0.000569874453886,-0.0258267019119
Ar,3p,0.000573497057577,-0.025990857529
Ar,3p,0.000577142689598,-0.0261560562601
Ar,3p,0.000580811496338,-0.0263223047286
Ar,3p,0.000584503625114,-0.0264896095997
Ar,3p,0.000588219224181,-0.0266579775808
Ar,3p,0.000591958442737,-0.0268274154219
Ar,3p,0.000595721430926,-0.0269979299157
Ar,3p,0.000599508339849,-0.0271695278979
Ar,3p,0.000603319321565,-0.0273422162475
Ar,3p,0.000607154529102,-0.0275160018871
Ar,3p,0.00061101411646,-0.0276908917832
Ar,3p,0.000614898238617,-0.0278668929462
Ar,3p,0.000618807051538,-0.028044012431
Ar,3p,0.000622740712177,-0.0282222573373
Ar,3p,0.000626699378488,-0.0284016348096
Ar,3p,0.000630683209428,-0.0285821520377
Ar,3p,0.000634692364965,-0.0287638162569
Ar,3p,0.000638727006082,-0.0289466347482
Ar,3p,0.000642787294789,-0.0291306148389
Ar,3p,0.000646873394123,-0.0293157639025
Ar,3p,0.000650985468157,-0.0295020893592
Ar,3p,0.00065512368201,-0.0296895986763
Ar,3p,0.000659288201847,-0.0298782993682
Ar,3p,0.000663479194893,-0.0300681989969
Ar,3p,0.000667696829433,-0.0302593051722
Ar,3p,0.000671941274822,-0.0304516255523
Ar,3p,0.000676212701494,-0.0306451678435
Ar,3p,0.000680511280964,-0.030839939801
Ar,3p,0.000684837185838,-0.0310359492293
Ar,3p,0.00068919058982,-0.0312332039818
Ar,3p,0.000693571667717,-0.0314317119621
Ar,3p,0.000697980595448,-0.0316314811233
Ar,3p,0.000702417550051,-0.0318325194692
Ar,3p,0.000706882709687,-0.0320348350539
Ar,3p,0.000711376253651,-0.0322384359828
Ar,3p,0.000715898362379,-0.0324433304121
Ar,3p,0.000720449217452,-0.03264952655
Ar,3p,0.000725029001607,-0.0328570326563
Ar,3p,0.00072963789874,-0.0330658570433
Ar,3p,0.000734276093919,-0.0332760080755
Ar,3p,0.000738943773387,-0.0334874941706
Ar,3p,0.00074364112457,-0.0337003237993
Ar,3p,0.000748368336088,-0.0339145054859
Ar,3p,0.000753125597758,-0.0341300478086
Ar,3p,0.000757913100604,-0.0343469593999
Ar,3p,0.000762731036865,-0.0345652489467
Ar,3p,0.0007675796,-0.0347849251907
Ar,3p,0.000772458984701,-0.0350059969292
Ar,3p,0.000777369386895,-0.0352284730146
Ar,3p,0.000782311003756,-0.0354523623557
Ar,3p,0.00078728403371,-0.0356776739172
Ar,3p,0.000792288676445,-0.0359044167207
Ar,3p,0.00079732513292,-0.0361325998445
Ar,3p,0.000802393605369,-0.0363622324244
Ar,3p,0.000807494297313,-0.036593323654
Ar,3p,0.000812627413566,-0.0368258827847
Ar,3p,0.000817793160245,-0.0370599191264
Ar,3p,0.000822991744775,-0.0372954420479
Ar,3p,0.000828223375903,-0.037532460977
Ar,3p,0.0008334882637,-0.037770985401
Ar,3p,0.000838786619574,-0.0380110248671
Ar,3p,0.000844118656275,-0.0382525889829
Ar,3p,0.000849484587909,-0.0384956874164
Ar,3p,0.00085488462994,-0.0387403298967
Ar,3p,0.000860318999202,-0.0389865262143
Ar,3p,0.000865787913908,-0.0392342862215
Ar,3p,0.000871291593658,-0.0394836198325
Ar,3p,0.000876830259448,-0.0397345370244
Ar,3p,0.00088240413368,-0.0399870478369
Ar,3p,0.000888013440167,-0.0402411623733
Ar,3p,0.000893658404148,-0.0404968908002
Ar,3p,0.00089933925229,-0.0407542433487
Ar,3p,0.000905056212705,-0.0410132303143
Ar,3p,0.000910809514952,-0.0412738620571
Ar,3p,0.000916599390051,-0.0415361490029
Ar,3p,0.00092242607049,-0.041800101643
Ar,3p,0.000928289790234,-0.0420657305347
Ar,3p,0.000934190784738,-0.0423330463021
Ar,3p,0.000940129290949,-0.042602059636
Ar,3p,0.000946105547326,-0.0428727812945
Ar,3p,0.000952119793839,-0.0431452221038
Ar,3p,0.000958172271986,-0.0434193929578
Ar,3p,0.000964263224801,-0.0436953048193
Ar,3p,0.000970392896859,-0.0439729687201
Ar,3p,0.000976561534293,-0.0442523957614
Ar,3p,0.000982769384801,-0.0445335971142
Ar,3p,0.000989016697654,-0.0448165840199
Ar,3p,0.000995303723708,-0.0451013677906
Ar,3p,0.00100163071541,-0.0453879598097
Ar,3p,0.00100799792682,-0.045676371532
Ar,3p,0.00101440561361,-0.0459666144844
Ar,3p,0.00102085403308,-0.0462587002665
Ar,3p,0.00102734344414,-0.0465526405505
Ar,3p,0.00103387410739,-0.0468484470823
Ar,3p,0.00104044628505,-0.0471461316815
Ar,3p,0.00104706024103,-0.0474457062421
Ar,3p,0.00105371624091,-0.0477471827326
Ar,3p,0.00106041455194,-0.048050573197
Ar,3p,0.0010671554431,-0.0483558897548
Ar,3p,0.00107393918507,-0.0486631446016
Ar,3p,0.00108076605023,-0.0489723500099
Ar,3p,0.00108763631271,-0.049283518329
Ar,3p,0.00109455024839,-0.0495966619857
Ar,3p,0.00110150813489,-0.0499117934849
Ar,3p,0.0011085102516,-0.0502289254102
Ar,3p,0.00111555687968,-0.0505480704238
Ar,3p,0.00112264830208,-0.0508692412677
Ar,3p,0.00112978480356,-0.0511924507636
Ar,3p,0.00113696667067,-0.0515177118137
Ar,3p,0.0011441941918,-0.0518450374012
Ar,3p,0.00115146765717,-0.0521744405907
Ar,3p,0.00115878735882,-0.0525059345286
Ar,3p,0.00116615359069,-0.0528395324439
Ar,3p,0.00117356664855,-0.0531752476482
Ar,3p,0.00118102683008,-0.0535130935368
Ar,3p,0.00118853443482,-0.0538530835889
Ar,3p,0.00119608976425,-0.054195231368
Ar,3p,0.00120369312173,-0.0545395505226
Ar,3p,0.00121134481258,-0.0548860547867
Ar,3p,0.00121904514405,-0.0552347579803
Ar,3p,0.00122679442533,-0.0555856740098
Ar,3p,0.00123459296759,-0.0559388168686
Ar,3p,0.00124244108398,-0.0562942006379
Ar,3p,0.00125033908962,-0.0566518394868
Ar,3p,0.00125828730167,-0.0570117476729
Ar,3p,0.00126628603927,-0.0573739395431
Ar,3p,0.00127433562361,-0.0577384295341
Ar,3p,0.00128243637791,-0.0581052321726
Ar,3p,0.00129058862745,-0.0584743620761
Ar,3p,0.00129879269958,-0.0588458339537
Ar,3p,0.00130704892373,-0.059219662606
Ar,3p,0.00131535763142,-0.0595958629262
Ar,3p,0.00132371915627,-0.0599744499006
Ar,3p,0.00133213383404,-0.0603554386087
Ar,3p,0.00134060200262,-0.0607388442244
Ar,3p,0.00134912400203,-0.0611246820162
Ar,3p,0.00135770017448,-0.0615129673477
Ar,3p,0.00136633086433,-0.0619037156785
Ar,3p,0.00137501641813,-0.0622969425644
Ar,3p,0.00138375718466,-0.0626926636583
Ar,3p,0.00139255351488,-0.0630908947105
Ar,3p,0.00140140576202,-0.0634916515694
Ar,3p,0.00141031428152,-0.0638949501823
Ar,3p,0.0014192794311,-0.0643008065955
Ar,3p,0.00142830157075,-0.0647092369555
Ar,3p,0.00143738106274,-0.0651202575089
Ar,3p,0.00144651827166,-0.0655338846037
Ar,3p,0.0014557135644,-0.0659501346895
Ar,3p,0.00146496731019,-0.0663690243179
Ar,3p,0.00147427988062,-0.0667905701438
Ar,3p,0.00148365164961,-0.0672147889252
Ar,3p,0.00149308299349,-0.0676416975245
Ar,3p,0.00150257429096,-0.0680713129086
Ar,3p,0.00151212592313,-0.0685036521499
Ar,3p,0.00152173827356,-0.0689387324266
Ar,3p,0.00153141172821,-0.0693765710236
Ar,3p,0.00154114667551,-0.069817185333
Ar,3p,0.00155094350637,-0.0702605928546
Ar,3p,0.00156080261416,-0.0707068111969
Ar,3p,0.00157072439478,-0.0711558580772
Ar,3p,0.00158070924662,-0.071607751323
Ar,3p,0.00159075757062,-0.0720625088716
Ar,3p,0.00160086977025,-0.0725201487719
Ar,3p,0.00161104625158,-0.0729806891841
Ar,3p,0.00162128742322,-0.0734441483809
Ar,3p,0.0016315936964,-0.073910544748
Ar,3p,0.00164196548497,-0.0743798967847
Ar,3p,0.00165240320539,-0.0748522231045
Ar,3p,0.00166290727679,-0.0753275424361
Ar,3p,0.00167347812094,-0.0758058736237
Ar,3p,0.00168411616231,-0.0762872356279
Ar,3p,0.00169482182807,-0.0767716475261
Ar,3p,0.00170559554808,-0.0772591285136
Ar,3p,0.00171643775496,-0.0777496979038
Ar,3p,0.00172734888408,-0.0782433751293
Ar,3p,0.00173832937355,-0.0787401797423
Ar,3p,0.0017493796643,-0.0792401314154
Ar,3p,0.00176050020003,-0.0797432499425
Ar,3p,0.00177169142729,-0.0802495552388
Ar,3p,0.00178295379544,-0.0807590673425
Ar,3p,0.00179428775673,-0.0812718064146
Ar,3p,0.00180569376626,-0.0817877927402
Ar,3p,0.00181717228202,-0.0823070467288
Ar,3p,0.00182872376493,-0.0828295889153
Ar,3p,0.00184034867883,-0.0833554399606
Ar,3p,0.0018520474905,-0.0838846206523
Ar,3p,0.00186382066972,-0.0844171519055
Ar,3p,0.00187566868921,-0.0849530547633
Ar,3p,0.00188759202472,-0.0854923503977
Ar,3p,0.00189959115504,-0.0860350601105
Ar,3p,0.00191166656196,-0.0865812053336
Ar,3p,0.00192381873038,-0.0871308076301
Ar,3p,0.00193604814826,-0.0876838886948
Ar,3p,0.00194835530665,-0.0882404703552
Ar,3p,0.00196074069974,-0.0888005745719
Ar,3p,0.00197320482486,-0.0893642234395
Ar,3p,0.00198574818249,-0.0899314391876
Ar,3p,0.00199837127631,-0.090502244181
Ar,3p,0.00201107461317,-0.0910766609211
Ar,3p,0.00202385870319,-0.0916547120459
Ar,3p,0.00203672405968,-0.0922364203316
Ar,3p,0.00204967119926,-0.0928218086927
Ar,3p,0.0020627006418,-0.0934109001829
Ar,3p,0.00207581291048,-0.0940037179963
Ar,3p,0.00208900853183,-0.0946002854674
Ar,3p,0.00210228803571,-0.0952006260725
Ar,3p,0.00211565195533,-0.0958047634304
Ar,3p,0.00212910082732,-0.0964127213029
Ar,3p,0.00214263519171,-0.0970245235956
Ar,3p,0.00215625559195,-0.0976401943589
Ar,3p,0.00216996257498,-0.0982597577888
Ar,3p,0.00218375669117,-0.0988832382273
Ar,3p,0.00219763849442,-0.0995106601637
Ar,3p,0.00221160854215,-0.100142048235
Ar,3p,0.00222566739531,-0.100777427227
Ar,3p,0.00223981561842,-0.101416822074
Ar,3p,0.0022540537796,-0.102060257862
Ar,3p,0.00226838245057,-0.102707759827
Ar,3p,0.00228280220667,-0.103359353358
Ar,3p,0.00229731362694,-0.104015063994
Ar,3p,0.00231191729405,-0.10467491743
Ar,3p,0.00232661379442,-0.105338939515
Ar,3p,0.00234140371817,-0.106007156251
Ar,3p,0.00235628765917,-0.106679593798
Ar,3p,0.00237126621508,-0.107356278471
Ar,3p,0.00238633998735,-0.108037236744
Ar,3p,0.00240150958126,-0.108722495249
Ar,3p,0.00241677560593,-0.109412080776
Ar,3p,0.00243213867436,-0.110106020275
Ar,3p,0.00244759940343,-0.110804340858
Ar,3p,0.00246315841397,-0.111507069798
Ar,3p,0.00247881633072,-0.112214234529
Ar,3p,0.00249457378243,-0.11292586265
Ar,3p,0.00251043140182,-0.113641981924
Ar,3p,0.00252638982565,-0.114362620277
Ar,3p,0.0025424496947,-0.115087805802
Ar,3p,0.00255861165385,-0.11581756676
Ar,3p,0.00257487635208,-0.116551931575
Ar,3p,0.00259124444247,-0.117290928844
Ar,3p,0.00260771658229,-0.11803458733
Ar,3p,0.00262429343294,-0.118782935966
Ar,3p,0.00264097566007,-0.119536003858
Ar,3p,0.00265776393354,-0.120293820279
Ar,3p,0.00267465892746,-0.12105641468
Ar,3p,0.00269166132024,-0.12182381668
Ar,3p,0.0027087717946,-0.122596056075
Ar,3p,0.0027259910376,-0.123373162834
Ar,3p,0.00274331974066,-0.124155167105
Ar,3p,0.0027607585996,-0.124942099207
Ar,3p,0.00277830831467,-0.125733989642
Ar,3p,0.00279596959056,-0.126530869086
Ar,3p,0.00281374313645,-0.127332768397
Ar,3p,0.00283162966602,-0.128139718609
Ar,3p,0.00284962989749,-0.128951750942
Ar,3p,0.00286774455364,-0.129768896792
Ar,3p,0.00288597436186,-0.130591187741
Ar,3p,0.00290432005415,-0.131418655553
Ar,3p,0.00292278236716,-0.132251332177
Ar,3p,0.00294136204224,-0.133089249743
Ar,3p,0.00296005982544,-0.133932440572
Ar,3p,0.00297887646755,-0.134780937168
Ar,3p,0.00299781272415,-0.135634772223
Ar,3p,0.00301686935559,-0.136493978618
Ar,3p,0.00303604712709,-0.137358589422
Ar,3p,0.00305534680872,-0.138228637895
Ar,3p,0.00307476917543,-0.139104157484
Ar,3p,0.00309431500713,-0.139985181833
Ar,3p,0.00311398508865,-0.140871744774
Ar,3p,0.00313378020983,-0.141763880333
Ar,3p,0.00315370116554,-0.142661622731
Ar,3p,0.00317374875567,-0.143565006383
Ar,3p,0.00319392378524,-0.144474065899
Ar,3p,0.00321422706434,-0.145388836085
Ar,3p,0.00323465940825,-0.146309351946
Ar,3p,0.0032552216374,-0.147235648683
Ar,3p,0.00327591457746,-0.148167761695
Ar,3p,0.00329673905934,-0.149105726584
Ar,3p,0.00331769591923,-0.150049579148
Ar,3p,0.00333878599863,-0.150999355389
Ar,3p,0.0033600101444,-0.151955091509
Ar,3p,0.00338136920878,-0.152916823913
Ar,3p,0.00340286404942,-0.153884589211
Ar,3p,0.00342449552944,-0.154858424216
Ar,3p,0.00344626451743,-0.155838365944
Ar,3p,0.00346817188751,-0.156824451618
Ar,3p,0.00349021851935,-0.15781671867
Ar,3p,0.00351240529821,-0.158815204734
Ar,3p,0.003534733115,-0.159819947657
Ar,3p,0.00355720286625,-0.160830985491
Ar,3p,0.00357981545424,-0.161848356498
Ar,3p,0.00360257178695,-0.162872099151
Ar,3p,0.00362547277815,-0.163902252133
Ar,3p,0.0036485193474,-0.16493885434
Ar,3p,0.00367171242012,-0.165981944877
Ar,3p,0.00369505292762,-0.167031563064
Ar,3p,0.00371854180711,-0.168087748435
Ar,3p,0.00374218000177,-0.169150540737
Ar,3p,0.00376596846077,-0.170219979932
Ar,3p,0.00378990813933,-0.171296106198
Ar,3p,0.00381399999872,-0.172378959929
Ar,3p,0.00383824500633,-0.173468581735
Ar,3p,0.0038626441357,-0.174565012444
Ar,3p,0.00388719836656,-0.175668293104
Ar,3p,0.00391190868486,-0.176778464978
Ar,3p,0.00393677608283,-0.177895569551
Ar,3p,0.003961801559,-0.179019648527
Ar,3p,0.00398698611825,-0.180150743829
Ar,3p,0.00401233077184,-0.181288897605
Ar,3p,0.00403783653748,-0.18243415222
Ar,3p,0.00406350443931,-0.183586550263
Ar,3p,0.00408933550803,-0.184746134547
Ar,3p,0.00411533078085,-0.185912948106
Ar,3p,0.0041414913016,-0.187087034199
Ar,3p,0.00416781812073,-0.188268436308
Ar,3p,0.00419431229537,-0.189457198141
Ar,3p,0.00422097488938,-0.19065336363
Ar,3p,0.00424780697337,-0.191856976932
Ar,3p,0.00427480962476,-0.193068082433
Ar,3p,0.00430198392784,-0.194286724742
Ar,3p,0.00432933097375,-0.195512948697
Ar,3p,0.00435685186059,-0.196746799361
Ar,3p,0.00438454769346,-0.197988322027
Ar,3p,0.00441241958445,-0.199237562214
Ar,3p,0.00444046865273,-0.200494565671
Ar,3p,0.0044686960246,-0.201759378374
Ar,3p,0.0044971028335,-0.203032046528
Ar,3p,0.00452569022009,-0.204312616569
Ar,3p,0.00455445933227,-0.205601135159
Ar,3p,0.00458341132525,-0.206897649194
Ar,3p,0.00461254736156,-0.208202205796
Ar,3p,0.00464186861114,-0.209514852319
Ar,3p,0.00467137625137,-0.210835636347
Ar,3p,0.0047010714671,-0.212164605694
Ar,3p,0.00473095545072,-0.213501808406
Ar,3p,0.0047610294022,-0.214847292757
Ar,3p,0.00479129452913,-0.216201107254
Ar,3p,0.00482175204679,-0.217563300634
Ar,3p,0.00485240317818,-0.218933921865
Ar,3p,0.00488324915406,-0.220313020146
Ar,3p,0.00491429121304,-0.221700644906
Ar,3p,0.00494553060158,-0.223096845806
Ar,3p,0.00497696857408,-0.224501672737
Ar,3p,0.0050086063929,-0.225915175821
Ar,3p,0.00504044532844,-0.22733740541
Ar,3p,0.00507248665916,-0.228768412087
Ar,3p,0.00510473167166,-0.230208246665
Ar,3p,0.00513718166072,-0.231656960186
Ar,3p,0.00516983792934,-0.233114603925
Ar,3p,0.00520270178879,-0.234581229382
Ar,3p,0.00523577455872,-0.236056888289
Ar,3p,0.00526905756713,-0.237541632607
Ar,3p,0.00530255215046,-0.239035514524
Ar,3p,0.00533625965368,-0.240538586456
Ar,3p,0.00537018143028,-0.242050901049
Ar,3p,0.00540431884236,-0.243572511173
Ar,3p,0.00543867326069,-0.245103469927
Ar,3p,0.00547324606474,-0.246643830635
Ar,3p,0.00550803864275,-0.248193646846
Ar,3p,0.00554305239179,-0.249752972335
Ar,3p,0.00557828871782,-0.251321861102
Ar,3p,0.00561374903571,-0.252900367367
Ar,3p,0.00564943476936,-0.254488545576
Ar,3p,0.00568534735169,-0.256086450397
Ar,3p,0.00572148822475,-0.257694136715
Ar,3p,0.00575785883975,-0.259311659641
Ar,3p,0.00579446065711,-0.260939074501
Ar,3p,0.00583129514656,-0.262576436841
Ar,3p,0.00586836378716,-0.264223802424
Ar,3p,0.00590566806737,-0.265881227229
Ar,3p,0.00594320948511,-0.267548767451
Ar,3p,0.00598098954784,-0.269226479498
Ar,3p,0.00601900977258,-0.270914419992
Ar,3p,0.006057271686,-0.272612645763
Ar,3p,0.00609577682448,-0.274321213856
Ar,3p,0.00613452673416,-0.276040181522
Ar,3p,0.00617352297103,-0.277769606218
Ar,3p,0.00621276710093,-0.279509545611
Ar,3p,0.0062522606997,-0.281260057568
Ar,3p,0.00629200535315,-0.283021200161
Ar,3p,0.00633200265722,-0.284793031663
Ar,3p,0.00637225421796,-0.286575610546
Ar,3p,0.00641276165164,-0.288368995479
Ar,3p,0.0064535265848,-0.290173245327
Ar,3p,0.00649455065434,-0.291988419149
Ar,3p,0.00653583550753,-0.293814576196
Ar,3p,0.00657738280215,-0.295651775908
Ar,3p,0.00661919420649,-0.297500077913
Ar,3p,0.00666127139945,-0.299359542026
Ar,3p,0.00670361607061,-0.301230228242
Ar,3p,0.00674622992029,-0.30311219674
Ar,3p,0.00678911465962,-0.305005507875
Ar,3p,0.0068322720106,-0.306910222181
Ar,3p,0.00687570370618,-0.308826400363
Ar,3p,0.00691941149033,-0.310754103297
Ar,3p,0.00696339711809,-0.31269339203
Ar,3p,0.00700766235568,-0.314644327771
Ar,3p,0.00705220898054,-0.316606971893
Ar,3p,0.00709703878139,-0.31858138593
Ar,3p,0.00714215355834,-0.320567631571
Ar,3p,0.00718755512295,-0.322565770659
Ar,3p,0.00723324529828,-0.324575865188
Ar,3p,0.00727922591898,-0.326597977297
Ar,3p,0.00732549883137,-0.328632169272
Ar,3p,0.0073720658935,-0.330678503537
Ar,3p,0.00741892897524,-0.332737042653
Ar,3p,0.00746608995833,-0.334807849315
Ar,3p,0.00751355073649,-0.336890986347
Ar,3p,0.00756131321548,-0.338986516699
Ar,3p,0.00760937931314,-0.341094503441
Ar,3p,0.00765775095955,-0.343215009763
Ar,3p,0.00770643009703,-0.345348098967
Ar,3p,0.00775541868025,-0.347493834465
Ar,3p,0.00780471867632,-0.349652279773
Ar,3p,0.00785433206482,-0.351823498508
Ar,3p,0.00790426083796,-0.354007554384
Ar,3p,0.00795450700057,-0.356204511206
Ar,3p,0.00800507257027,-0.358414432864
Ar,3p,0.00805595957746,-0.360637383331
Ar,3p,0.00810717006549,-0.362873426658
Ar,3p,0.00815870609065,-0.365122626964
Ar,3p,0.00821056972236,-0.367385048439
Ar,3p,0.00826276304314,-0.369660755329
Ar,3p,0.00831528814878,-0.371949811941
Ar,3p,0.00836814714839,-0.374252282628
Ar,3p,0.00842134216447,-0.37656823179
Ar,3p,0.00847487533304,-0.378897723863
Ar,3p,0.00852874880368,-0.381240823317
Ar,3p,0.00858296473963,-0.383597594649
Ar,3p,0.00863752531789,-0.385968102375
Ar,3p,0.0086924327293,-0.388352411027
Ar,3p,0.00874768917863,-0.390750585141
Ar,3p,0.00880329688465,-0.393162689257
Ar,3p,0.00885925808025,-0.395588787908
Ar,3p,0.00891557501251,-0.398028945613
Ar,3p,0.00897224994279,-0.400483226874
Ar,3p,0.00902928514683,-0.402951696162
Ar,3p,0.00908668291483,-0.405434417918
Ar,3p,0.00914444555156,-0.407931456538
Ar,3p,0.00920257537643,-0.41044287637
