atom,orbital,r_bohr,R
Ar,5p,16.0609515335,-0.00396405290423
Ar,5p,16.1630485163,-0.00379343258195
Ar,5p,16.2657945138,-0.00362776064841
Ar,5p,16.3691936517,-0.00346701085939
Ar,5p,16.4732500819,-0.00331115117949
Ar,5p,16.5779679827,-0.00316014404637
Ar,5p,16.683351559,-0.00301394663251
Ar,5p,16.7894050424,-0.00287251110459
Ar,5p,16.8961326913,-0.00273578488041
Ar,5p,17.0035387914,-0.00260371088348
Ar,5p,17.1116276555,-0.00247622779518
Ar,5p,17.2204036237,-0.00235327030468
Ar,5p,17.329871064,-0.00223476935632
Ar,5p,17.4400343718,-0.00212065239477
Ar,5p,17.5508979707,-0.00201084360761
Ar,5p,17.6624663123,-0.00190526416547
Ar,5p,17.7747438766,-0.0018038324596
Ar,5p,17.887735172,-0.00170646433662
Ar,5p,18.0014447356,-0.00161307333062
Ar,5p,18.1158771333,-0.00152357089207
Ar,5p,18.23103696,-0.00143786661376
Ar,5p,18.3469288399,-0.00135586845325
Ar,5p,18.4635574265,-0.00127748295181
Ar,5p,18.5809274031,-0.00120261544962
Ar,5p,18.6990434823,-0.00113117029681
Ar,5p,18.8179104073,-0.0010630510603
Ar,5p,18.9375329508,-0.000998160726083
Ar,5p,19.0579159164,-0.00093640189659
Ar,5p,19.1790641378,-0.000877676983006
Ar,5p,19.3009824798,-0.000821888392149
Ar,5p,19.4236758377,-0.000768938707664
Ar,5p,19.5471491384,-0.000718730865243
Ar,5p,19.6714073396,-0.000671168321602
Ar,5p,19.7964554311,-0.000626155216935
Ar,5p,19.9222984339,-0.000583596530598
Ar,5p,20.0489414012,-0.000543398229785
Ar,5p,20.1763894182,-0.00050546741095
Ar,5p,20.3046476026,-0.000469712433791
Ar,5p,20.4337211044,-0.000436043047597
Ar,5p,20.5636151064,-0.00040437050979
Ar,5p,20.6943348245,-0.000374607696534
Ar,5p,20.8258855077,-0.000346669205285
Ar,5p,20.9582724381,-0.000320471449208
Ar,5p,21.0915009318,-0.00029593274339
Ar,5p,21.2255763384,-0.000272973382827
Ar,5p,21.3605040416,-0.000251515712187
Ar,5p,21.4962894593,-0.000231484187374
Ar,5p,21.6329380439,-0.000212805428953
Ar,5p,21.7704552824,-0.000195408267533
Ar,5p,21.9088466967,-0.000179223781219
Ar,5p,22.0481178438,-0.000164185325281
Ar,5p,22.1882743161,-0.000150228554222
Ar,5p,22.3293217413,-0.000137291436439
Ar,5p,22.4712657832,-0.000125314261709
Ar,5p,22.6141121413,-0.000114239641746
Ar,5p,22.7578665517,-0.000104012504101
Ar,5p,22.9025347866,-9.45800797103e-05
Ar,5p,23.0481226551,-8.5891884381e-05
Ar,5p,23.1946360031,-7.7899694561e-05
Ar,5p,23.3420807138,-7.05575177242e-05
Ar,5p,23.4904627077,-6.38215577279e-05
Ar,5p,23.6397879429,-5.76501755041e-05
Ar,5p,23.7900624156,-5.2003845456e-05
Ar,5p,23.9412921598,-4.6845107936e-05
Ar,5p,24.0934832481,-4.21385181814e-05
Ar,5p,24.2466417916,-3.78505920902e-05
Ar,5p,24.4007739403,-3.39497492121e-05
Ar,5p,24.5558858831,-3.04062533302e-05
Ar,5p,24.7119838486,-2.71921510014e-05
Ar,5p,24.8690741046,-2.42812084168e-05
Ar,5p,25.0271629591,-2.16488469323e-05
Ar,5p,25.18625676,-1.92720776115e-05
Ar,5p,25.3463618956,-1.71294351065e-05
Ar,5p,25.5074847947,-1.52009111925e-05
Ar,5p,25.6696319271,-1.34678882519e-05
Ar,5p,25.8328098038,-1.19130729918e-05
Ar,5p,25.997024977,-1.0520430658e-05
Ar,5p,26.1622840406,-9.27511999212e-06
Ar,5p,26.3285936305,-8.16342915978e-06
Ar,5p,26.4959604247,-7.17271285744e-06
Ar,5p,26.6643911437,-6.2913307873e-06
Ar,5p,26.8338925507,-5.50858766935e-06
Ar,5p,27.0044714519,-4.81467494045e-06
Ar,5p,27.1761346968,-4.2006142708e-06
Ar,5p,27.3488891784,-3.6582030093e-06
Ar,5p,27.5227418335,-3.17996165069e-06
Ar,5p,27.697699643,-2.75908339929e-06
Ar,5p,27.8737696322,-2.38938588706e-06
Ar,5p,28.0509588711,-2.06526508697e-06
Ar,5p,28.2292744745,-1.78165144721e-06
Ar,5p,28.4087236026,-1.53396825682e-06
Ar,5p,28.5893134611,-1.31809223993e-06
Ar,5p,28.7710513013,-1.13031636271e-06
Ar,5p,28.9539444208,-9.67314825863e-07
Ar,5p,29.1380001636,-8.26110204806e-07
Ar,5p,29.3232259203,-7.04042690235e-07
Ar,5p,29.5096291284,-5.9874137361e-07
Ar,5p,29.6972172729,-5.08097514735e-07
Ar,5p,29.8859978862,-4.30239722502e-07
Ar,5p,30.0759785486,-3.63510974748e-07
Ar,5p,30.2671668886,-3.06447399053e-07
Ar,5p,30.4595705834,-2.57758733118e-07
Ar,5p,30.6531973586,-2.16310381087e-07
Ar,5p,30.8480549893,-1.81106980769e-07
Ar,5p,31.0441512998,-1.51277396026e-07
Ar,5p,31.2414941642,-1.2606104867e-07
Ar,5p,31.4400915066,-1.04795504927e-07
Ar,5p,31.6399513016,-8.69052328059e-08
Ar,5p,31.8410815743,-7.18914485209e-08
Ar,5p,32.0434904011,-5.93229723679e-08
Ar,5p,32.2471859095,-4.88280170906e-08
Ar,5p,32.4521762786,-4.00868347253e-08
Ar,5p,32.6584697398,-3.28251511214e-08
Ar,5p,32.8660745767,-2.68083207501e-08
Ar,5p,33.0749991253,-2.18361379664e-08
Ar,5p,33.2852517749,-1.77382445447e-08
Ar,5p,33.4968409681,-1.43700770112e-08
Ar,5p,33.709775201,-1.16093010079e-08
Ar,5p,33.9240630239,-9.35268360601e-09
Ar,5p,34.1397130413,-7.51335811031e-09
Ar,5p,34.3567339125,-6.01843942686e-09
Ar,5p,34.5751343518,-4.8069514881e-09
Ar,5p,34.7949231289,-3.82803151526e-09
Ar,5p,35.0161090692,-3.03937903584e-09
Ar,5p,35.2387010543,-2.40592055093e-09
Ar,5p,35.4627080221,-1.89866355388e-09
Ar,5p,35.6881389676,-1.49371623344e-09
Ar,5p,35.9150029428,-1.17145164737e-09
Ar,5p,36.1433090571,-9.15797427746e-10
Ar,5p,36.373066478,-7.13634176341e-10
Ar,5p,36.6042844313,-5.54287634283e-10
Ar,5p,36.8369722013,-4.29101467094e-10
Ar,5p,37.0711391314,-3.31079103088e-10
Ar,5p,37.3067946245,-2.54584506351e-10
Ar,5p,37.5439481431,-1.9509306402e-10
Ar,5p,37.7826092099,-1.48984930263e-10
Ar,5p,38.0227874081,-1.13374205472e-10
Ar,5p,38.264492382,-8.59682482375e-11
Ar,5p,38.5077338369,-6.49522290132e-11
Ar,5p,38.7525215402,-4.88947474599e-11
Ar,5p,38.998865321,-3.66709591156e-11
Ar,5p,39.2467750711,-2.7400200117e-11
Ar,5p,39.496260745,-2.03955693535e-11
Ar,5p,39.7473323608,-1.51233334821e-11
Ar,5p,40,-1.11703689158e-11
Ar,6p,1e-05,0.000257839431222
Ar,6p,1.00635684521e-05,0.000259478476516
Ar,6p,1.01275409989e-05,0.000261127940966
Ar,6p,1.01919202094e-05,0.000262787890805
Ar,6p,1.02567086685e-05,0.000264458392687
Ar,6p,1.03219089778e-05,0.00026613951369
Ar,6p,1.03875237555e-05,0.000267831321317
Ar,6p,1.0453555636e-05,0.000269533883503
Ar,6p,1.05200072711e-05,0.000271247268611
Ar,6p,1.05868813289e-05,0.000272971545442
Ar,6p,1.06541804947e-05,0.000274706783233
Ar,6p,1.07219074709e-05,0.00027645305166
Ar,6p,1.0790064977e-05,0.000278210420844
Ar,6p,1.08586557498e-05,0.000279978961351
Ar,6p,1.09276825436e-05,0.000281758744195
Ar,6p,1.099714813e-05,0.000283549840841
Ar,6p,1.10670552984e-05,0.000285352323209
Ar,6p,1.11374068558e-05,0.000287166263678
Ar,6p,1.12082056272e-05,0.000288991735084
Ar,6p,1.12794544554e-05,0.000290828810728
Ar,6p,1.13511562014e-05,0.000292677564375
Ar,6p,1.14233137442e-05,0.000294538070262
Ar,6p,1.14959299815e-05,0.000296410403094
Ar,6p,1.15690078289e-05,0.000298294638056
Ar,6p,1.16425502208e-05,0.000300190850805
Ar,6p,1.17165601104e-05,0.000302099117484
Ar,6p,1.17910404694e-05,0.000304019514717
Ar,6p,1.18659942884e-05,0.000305952119615
Ar,6p,1.19414245773e-05,0.000307897009783
Ar,6p,1.20173343649e-05,0.000309854263314
Ar,6p,1.20937266993e-05,0.000311823958801
Ar,6p,1.21706046479e-05,0.000313806175335
Ar,6p,1.22479712977e-05,0.000315800992511
Ar,6p,1.23258297553e-05,0.000317808490429
Ar,6p,1.24041831471e-05,0.000319828749698
Ar,6p,1.24830346193e-05,0.000321861851441
Ar,6p,1.25623873381e-05,0.000323907877295
Ar,6p,1.26422444898e-05,0.000325966909416
Ar,6p,1.27226092811e-05,0.000328039030483
Ar,6p,1.28034849389e-05,0.000330124323702
Ar,6p,1.28848747108e-05,0.000332222872803
Ar,6p,1.29667818648e-05,0.000334334762055
Ar,6p,1.30492096899e-05,0.000336460076257
Ar,6p,1.3132161496e-05,0.00033859890075
Ar,6p,1.32156406139e-05,0.000340751321416
Ar,6p,1.32996503956e-05,0.000342917424686
Ar,6p,1.33841942144e-05,0.000345097297535
Ar,6p,1.34692754652e-05,0.000347291027497
Ar,6p,1.35548975644e-05,0.000349498702657
Ar,6p,1.364106395e-05,0.000351720411664
Ar,6p,1.3727778082e-05,0.000353956243729
Ar,6p,1.38150434423e-05,0.000356206288628
Ar,6p,1.3902863535e-05,0.000358470636713
Ar,6p,1.39912418864e-05,0.000360749378904
Ar,6p,1.40801820453e-05,0.000363042606704
Ar,6p,1.41696875831e-05,0.000365350412195
Ar,6p,1.42597620936e-05,0.000367672888045
Ar,6p,1.4350409194e-05,0.000370010127511
Ar,6p,1.44416325238e-05,0.000372362224444
Ar,6p,1.45334357463e-05,0.000374729273289
Ar,6p,1.46258225477e-05,0.000377111369094
Ar,6p,1.47187966376e-05,0.00037950860751
Ar,6p,1.48123617495e-05,0.000381921084796
Ar,6p,1.49065216403e-05,0.000384348897823
Ar,6p,1.50012800909e-05,0.000386792144078
Ar,6p,1.50966409063e-05,0.000389250921668
Ar,6p,1.51926079157e-05,0.000391725329322
Ar,6p,1.52891849725e-05,0.000394215466399
Ar,6p,1.53863759547e-05,0.000396721432888
Ar,6p,1.5484184765e-05,0.000399243329414
Ar,6p,1.55826153306e-05,0.000401781257241
Ar,6p,1.56816716042e-05,0.000404335318279
Ar,6p,1.57813575632e-05,0.000406905615084
Ar,6p,1.58816772104e-05,0.000409492250862
Ar,6p,1.5982634574e-05,0.00041209532948
Ar,6p,1.6084233708e-05,0.000414714955461
Ar,6p,1.61864786919e-05,0.000417351233994
Ar,6p,1.62893736314e-05,0.000420004270938
Ar,6p,1.63929226581e-05,0.000422674172821
Ar,6p,1.64971299299e-05,0.000425361046853
Ar,6p,1.66019996312e-05,0.000428065000922
Ar,6p,1.6707535973e-05,0.000430786143604
Ar,6p,1.68137431929e-05,0.000433524584163
Ar,6p,1.69206255558e-05,0.00043628043256
Ar,6p,1.70281873532e-05,0.000439053799453
Ar,6p,1.71364329044e-05,0.000441844796204
Ar,6p,1.72453665557e-05,0.000444653534885
Ar,6p,1.73549926815e-05,0.000447480128277
Ar,6p,1.74653156835e-05,0.000450324689879
Ar,6p,1.75763399918e-05,0.000453187333914
Ar,6p,1.76880700644e-05,0.000456068175328
Ar,6p,1.78005103878e-05,0.000458967329798
Ar,6p,1.79136654769e-05,0.000461884913739
Ar,6p,1.80275398754e-05,0.000464821044302
Ar,6p,1.81421381559e-05,0.000467775839387
Ar,6p,1.82574649198e-05,0.00047074941764
Ar,6p,1.83735247982e-05,0.000473741898463
Ar,6p,1.84903224512e-05,0.000476753402017
Ar,6p,1.86078625689e-05,0.000479784049225
Ar,6p,1.87261498708e-05,0.000482833961782
Ar,6p,1.88451891069e-05,0.000485903262154
Ar,6p,1.89649850569e-05,0.000488992073585
Ar,6p,1.90855425313e-05,0.000492100520105
Ar,6p,1.92068663708e-05,0.000495228726531
Ar,6p,1.93289614472e-05,0.000498376818473
Ar,6p,1.94518326632e-05,0.00050154492234
Ar,6p,1.95754849524e-05,0.000504733165345
Ar,6p,1.96999232801e-05,0.000507941675509
Ar,6p,1.98251526429e-05,0.000511170581667
Ar,6p,1.99511780695e-05,0.000514420013473
Ar,6p,2.00780046201e-05,0.000517690101405
Ar,6p,2.02056373876e-05,0.000520980976772
Ar,6p,2.03340814967e-05,0.000524292771714
Ar,6p,2.04633421052e-05,0.000527625619215
Ar,6p,2.05934244034e-05,0.000530979653102
Ar,6p,2.07243336146e-05,0.000534355008054
Ar,6p,2.08560749954e-05,0.000537751819605
Ar,6p,2.09886538357e-05,0.000541170224151
Ar,6p,2.11220754593e-05,0.000544610358956
Ar,6p,2.12563452234e-05,0.000548072362154
Ar,6p,2.13914685196e-05,0.000551556372761
Ar,6p,2.15274507738e-05,0.000555062530673
Ar,6p,2.1664297446e-05,0.000558590976677
Ar,6p,2.18020140314e-05,0.000562141852455
Ar,6p,2.19406060598e-05,0.000565715300589
Ar,6p,2.20800790962e-05,0.000569311464568
Ar,6p,2.22204387412e-05,0.000572930488793
Ar,6p,2.23616906307e-05,0.000576572518583
Ar,6p,2.25038404366e-05,0.00058023770018
Ar,6p,2.26468938668e-05,0.000583926180756
Ar,6p,2.27908566655e-05,0.00058763810842
Ar,6p,2.29357346134e-05,0.00059137363222
Ar,6p,2.30815335281e-05,0.000595132902154
Ar,6p,2.32282592638e-05,0.000598916069171
Ar,6p,2.33759177124e-05,0.000602723285182
Ar,6p,2.35245148028e-05,0.000606554703061
Ar,6p,2.3674056502e-05,0.000610410476656
Ar,6p,2.38245488146e-05,0.000614290760793
Ar,6p,2.39759977835e-05,0.00061819571128
Ar,6p,2.41284094901e-05,0.000622125484918
Ar,6p,2.42817900543e-05,0.000626080239503
Ar,6p,2.4436145635e-05,0.000630060133835
Ar,6p,2.45914824302e-05,0.000634065327724
Ar,6p,2.47478066775e-05,0.000638095981993
Ar,6p,2.49051246537e-05,0.000642152258491
Ar,6p,2.5063442676e-05,0.000646234320094
Ar,6p,2.52227671014e-05,0.000650342330713
Ar,6p,2.53831043275e-05,0.000654476455302
Ar,6p,2.55444607926e-05,0.000658636859864
Ar,6p,2.57068429757e-05,0.000662823711454
Ar,6p,2.58702573973e-05,0.000667037178194
Ar,6p,2.6034710619e-05,0.00067127742927
Ar,6p,2.62002092444e-05,0.000675544634947
Ar,6p,2.63667599189e-05,0.000679838966569
Ar,6p,2.65343693303e-05,0.000684160596573
Ar,6p,2.67030442088e-05,0.000688509698489
Ar,6p,2.68727913274e-05,0.000692886446952
Ar,6p,2.70436175021e-05,0.000697291017707
Ar,6p,2.72155295924e-05,0.000701723587613
Ar,6p,2.73885345012e-05,0.000706184334659
Ar,6p,2.75626391755e-05,0.00071067343796
Ar,6p,2.77378506062e-05,0.000715191077773
Ar,6p,2.79141758289e-05,0.000719737435499
Ar,6p,2.80916219237e-05,0.000724312693694
Ar,6p,2.82701960158e-05,0.000728917036073
Ar,6p,2.84499052759e-05,0.000733550647518
Ar,6p,2.86307569198e-05,0.000738213714089
Ar,6p,2.88127582097e-05,0.000742906423026
Ar,6p,2.89959164536e-05,0.000747628962762
Ar,6p,2.91802390061e-05,0.000752381522924
Ar,6p,2.93657332686e-05,0.000757164294349
Ar,6p,2.95524066894e-05,0.000761977469083
Ar,6p,2.97402667642e-05,0.000766821240395
Ar,6p,2.99293210364e-05,0.000771695802783
Ar,6p,3.01195770973e-05,0.00077660135198
Ar,6p,3.03110425866e-05,0.000781538084964
Ar,6p,3.05037251924e-05,0.000786506199965
Ar,6p,3.06976326517e-05,0.000791505896472
Ar,6p,3.08927727506e-05,0.000796537375244
Ar,6p,3.1089153325e-05,0.000801600838316
Ar,6p,3.12867822603e-05,0.000806696489005
Ar,6p,3.14856674921e-05,0.000811824531924
Ar,6p,3.16858170066e-05,0.000816985172983
Ar,6p,3.18872388405e-05,0.000822178619403
Ar,6p,3.20899410819e-05,0.000827405079723
Ar,6p,3.229393187e-05,0.000832664763805
Ar,6p,3.2499219396e-05,0.000837957882848
Ar,6p,3.27058119031e-05,0.000843284649392
Ar,6p,3.29137176867e-05,0.000848645277327
Ar,6p,3.31229450952e-05,0.000854039981905
Ar,6p,3.33335025299e-05,0.000859468979745
Ar,6p,3.35453984457e-05,0.000864932488843
Ar,6p,3.3758641351e-05,0.000870430728582
Ar,6p,3.39732398084e-05,0.000875963919736
Ar,6p,3.41892024351e-05,0.000881532284488
Ar,6p,3.44065379027e-05,0.000887136046428
Ar,6p,3.46252549382e-05,0.00089277543057
Ar,6p,3.48453623241e-05,0.000898450663359
Ar,6p,3.50668688985e-05,0.000904161972677
Ar,6p,3.5289783556e-05,0.000909909587858
Ar,6p,3.55141152474e-05,0.00091569373969
Ar,6p,3.57398729807e-05,0.00092151466043
Ar,6p,3.59670658209e-05,0.000927372583812
Ar,6p,3.61957028909e-05,0.000933267745056
Ar,6p,3.64257933713e-05,0.000939200380874
Ar,6p,3.66573465013e-05,0.000945170729487
Ar,6p,3.68903715787e-05,0.000951179030628
Ar,6p,3.71248779604e-05,0.000957225525553
Ar,6p,3.73608750629e-05,0.000963310457055
Ar,6p,3.75983723624e-05,0.000969434069466
Ar,6p,3.78373793956e-05,0.000975596608676
Ar,6p,3.80779057594e-05,0.000981798322134
Ar,6p,3.83199611121e-05,0.000988039458863
Ar,6p,3.85635551732e-05,0.00099432026947
Ar,6p,3.8808697724e-05,0.00100064100616
Ar,6p,3.90553986081e-05,0.00100700192272
Ar,6p,3.93036677316e-05,0.00101340327458
Ar,6p,3.95535150634e-05,0.00101984531878
Ar,6p,3.9804950636e-05,0.00102632831399
Ar,6p,4.00579845456e-05,0.00103285252052
Ar,6p,4.03126269527e-05,0.00103941820036
Ar,6p,4.05688880821e-05,0.00104602561713
Ar,6p,4.08267782238e-05,0.00105267503616
Ar,6p,4.10863077332e-05,0.00105936672444
Ar,6p,4.13474870316e-05,0.00106610095066
Ar,6p,4.16103266063e-05,0.00107287798525
Ar,6p,4.18748370116e-05,0.00107969810031
Ar,6p,4.21410288685e-05,0.00108656156971
Ar,6p,4.24089128658e-05,0.00109346866904
Ar,6p,4.26784997603e-05,0.00110041967565
Ar,6p,4.29498003769e-05,0.00110741486864
Ar,6p,4.32228256096e-05,0.00111445452891
Ar,6p,4.34975864213e-05,0.00112153893912
Ar,6p,4.37740938451e-05,0.00112866838374
Ar,6p,4.40523589837e-05,0.00113584314904
Ar,6p,4.43323930107e-05,0.00114306352311
Ar,6p,4.46142071707e-05,0.0011503297959
Ar,6p,4.48978127797e-05,0.00115764225915
Ar,6p,4.51832212257e-05,0.00116500120651
Ar,6p,4.54704439689e-05,0.00117240693345
Ar,6p,4.57594925427e-05,0.00117985973734
Ar,6p,4.60503785535e-05,0.00118735991746
Ar,6p,4.63431136817e-05,0.00119490777495
Ar,6p,4.66377096817e-05,0.00120250361289
Ar,6p,4.6934178383e-05,0.00121014773628
Ar,6p,4.72325316898e-05,0.00121784045207
Ar,6p,4.75327815825e-05,0.00122558206915
Ar,6p,4.78349401172e-05,0.00123337289837
Ar,6p,4.8139019427e-05,0.00124121325257
Ar,6p,4.84450317219e-05,0.00124910344656
Ar,6p,4.87529892896e-05,0.00125704379717
Ar,6p,4.90629044958e-05,0.00126503462323
Ar,6p,4.93747897851e-05,0.00127307624561
Ar,6p,4.96886576808e-05,0.0012811689872
Ar,6p,5.00045207862e-05,0.00128931317296
Ar,6p,5.03223917845e-05,0.00129750912991
Ar,6p,5.06422834395e-05,0.00130575718715
Ar,6p,5.09642085962e-05,0.00131405767587
Ar,6p,5.12881801813e-05,0.00132241092937
Ar,6p,5.16142112036e-05,0.00133081728306
Ar,6p,5.19423147547e-05,0.00133927707448
Ar,6p,5.22725040093e-05,0.00134779064334
Ar,6p,5.26047922258e-05,0.00135635833148
Ar,6p,5.29391927471e-05,0.00136498048292
Ar,6p,5.32757190007e-05,0.00137365744389
Ar,6p,5.36143844997e-05,0.00138238956278
Ar,6p,5.39552028428e-05,0.00139117719024
Ar,6p,5.42981877153e-05,0.0014000206791
Ar,6p,5.46433528896e-05,0.00140892038449
Ar,6p,5.49907122255e-05,0.00141787666374
Ar,6p,5.53402796709e-05,0.00142688987649
Ar,6p,5.56920692625e-05,0.00143596038465
Ar,6p,5.6046095126e-05,0.00144508855244
Ar,6p,5.64023714771e-05,0.00145427474638
Ar,6p,5.67609126219e-05,0.00146351933534
Ar,6p,5.71217329572e-05,0.00147282269051
Ar,6p,5.74848469715e-05,0.00148218518548
Ar,6p,5.78502692454e-05,0.00149160719616
Ar,6p,5.82180144522e-05,0.00150108910089
Ar,6p,5.85880973582e-05,0.00151063128041
Ar,6p,5.89605328241e-05,0.00152023411786
Ar,6p,5.93353358045e-05,0.00152989799884
Ar,6p,5.97125213495e-05,0.00153962331139
Ar,6p,6.00921046046e-05,0.00154941044601
Ar,6p,6.04741008117e-05,0.00155925979568
Ar,6p,6.08585253096e-05,0.00156917175591
Ar,6p,6.12453935344e-05,0.00157914672468
Ar,6p,6.16347210207e-05,0.00158918510254
Ar,6p,6.20265234016e-05,0.00159928729255
Ar,6p,6.24208164096e-05,0.00160945370035
Ar,6p,6.28176158771e-05,0.00161968473417
Ar,6p,6.32169377375e-05,0.00162998080481
Ar,6p,6.36187980251e-05,0.00164034232571
Ar,6p,6.40232128764e-05,0.0016507697129
Ar,6p,6.44301985303e-05,0.00166126338509
Ar,6p,6.48397713289e-05,0.00167182376364
Ar,6p,6.52519477185e-05,0.00168245127257
Ar,6p,6.56667442495e-05,0.00169314633864
Ar,6p,6.60841775779e-05,0.00170390939126
Ar,6p,6.65042644654e-05,0.00171474086263
Ar,6p,6.69270217802e-05,0.00172564118767
Ar,6p,6.73524664977e-05,0.00173661080405
Ar,6p,6.77806157015e-05,0.00174765015225
Ar,6p,6.82114865835e-05,0.00175875967553
Ar,6p,6.86450964451e-05,0.00176993981999
Ar,6p,6.90814626973e-05,0.00178119103453
Ar,6p,6.95206028623e-05,0.00179251377095
Ar,6p,6.99625345734e-05,0.00180390848387
Ar,6p,7.04072755759e-05,0.00181537563084
Ar,6p,7.08548437281e-05,0.00182691567231
Ar,6p,7.13052570018e-05,0.00183852907165
Ar,6p,7.1758533483e-05,0.00185021629516
Ar,6p,7.22146913726e-05,0.00186197781214
Ar,6p,7.26737489873e-05,0.00187381409485
Ar,6p,7.31357247602e-05,0.00188572561855
Ar,6p,7.36006372415e-05,0.00189771286154
Ar,6p,7.40685050995e-05,0.00190977630513
Ar,6p,7.45393471211e-05,0.00192191643372
Ar,6p,7.50131822126e-05,0.00193413373477
Ar,6p,7.54900294003e-05,0.00194642869885
Ar,6p,7.59699078318e-05,0.00195880181964
Ar,6p,7.64528367763e-05,0.00197125359396
Ar,6p,7.69388356253e-05,0.00198378452179
Ar,6p,7.74279238937e-05,0.00199639510628
Ar,6p,7.79201212205e-05,0.0020090858538
Ar,6p,7.84154473696e-05,0.00202185727392
Ar,6p,7.89139222303e-05,0.00203470987944
Ar,6p,7.94155658185e-05,0.00204764418645
Ar,6p,7.99203982774e-05,0.00206066071429
Ar,6p,8.04284398781e-05,0.00207375998563
Ar,6p,8.09397110206e-05,0.00208694252643
Ar,6p,8.14542322346e-05,0.00210020886602
Ar,6p,8.19720241803e-05,0.00211355953708
Ar,6p,8.24931076493e-05,0.00212699507568
Ar,6p,8.30175035652e-05,0.00214051602131
Ar,6p,8.35452329848e-05,0.00215412291686
Ar,6p,8.40763170986e-05,0.0021678163087
Ar,6p,8.46107772319e-05,0.00218159674666
Ar,6p,8.51486348456e-05,0.00219546478406
Ar,6p,8.56899115368e-05,0.00220942097775
Ar,6p,8.62346290402e-05,0.00222346588811
Ar,6p,8.67828092285e-05,0.00223760007908
Ar,6p,8.73344741133e-05,0.0022518241182
Ar,6p,8.78896458464e-05,0.0022661385766
Ar,6p,8.84483467203e-05,0.00228054402905
Ar,6p,8.90105991692e-05,0.00229504105397
Ar,6p,8.95764257698e-05,0.00230963023345
Ar,6p,9.01458492426e-05,0.0023243121533
Ar,6p,9.07188924522e-05,0.00233908740304
Ar,6p,9.12955784088e-05,0.00235395657593
Ar,6p,9.18759302688e-05,0.00236892026901
Ar,6p,9.24599713357e-05,0.00238397908311
Ar,6p,9.30477250613e-05,0.0023991336229
Ar,6p,9.36392150463e-05,0.00241438449686
Ar,6p,9.42344650416e-05,0.00242973231737
Ar,6p,9.48334989489e-05,0.00244517770067
Ar,6p,9.54363408221e-05,0.00246072126695
Ar,6p,9.60430148678e-05,0.00247636364031
Ar,6p,9.66535454465e-05,0.00249210544884
Ar,6p,9.72679570735e-05,0.00250794732462
Ar,6p,9.78862744202e-05,0.00252388990374
Ar,6p,9.85085223145e-05,0.00253993382633
Ar,6p,9.91347257424e-05,0.0025560797366
Ar,6p,9.97649098485e-05,0.00257232828285
Ar,6p,0.000100399099937,0.0025886801175
Ar,6p,0.000101037321475,0.00260513589712
Ar,6p,0.000101679600087,0.00262169628245
Ar,6p,0.000102325961566,0.00263836193842
Ar,6p,0.000102976431864,0.00265513353421
Ar,6p,0.000103631037101,0.00267201174324
Ar,6p,0.000104289803563,0.0026889972432
Ar,6p,0.0001049527577,0.00270609071611
Ar,6p,0.000105619926135,0.00272329284831
Ar,6p,0.000106291335656,0.0027406043305
Ar,6p,0.000106967013224,0.00275802585778
Ar,6p,0.000107646985969,0.00277555812967
Ar,6p,0.000108331281196,0.00279320185012
Ar,6p,0.000109019926381,0.00281095772757
Ar,6p,0.000109712949178,0.00282882647496
Ar,6p,0.000110410377413,0.00284680880976
Ar,6p,0.000111112239091,0.00286490545399
Ar,6p,0.000111818562396,0.00288311713428
Ar,6p,0.000112529375688,0.00290144458186
Ar,6p,0.00011324470751,0.00291988853262
Ar,6p,0.000113964586587,0.00293844972712
Ar,6p,0.000114689041823,0.00295712891063
Ar,6p,0.000115418102308,0.00297592683316
Ar,6p,0.000116151797319,0.00299484424948
Ar,6p,0.000116890156315,0.00301388191916
Ar,6p,0.000117633208944,0.0030330406066
Ar,6p,0.000118380985045,0.00305232108106
Ar,6p,0.000119133514642,0.00307172411668
Ar,6p,0.000119890827954,0.00309125049254
Ar,6p,0.000120652955389,0.00311090099265
Ar,6p,0.00012141992755,0.00313067640601
Ar,6p,0.000122191775234,0.00315057752664
Ar,6p,0.000122968529435,0.00317060515361
Ar,6p,0.000123750221342,0.00319076009105
Ar,6p,0.000124536882343,0.00321104314822
Ar,6p,0.000125328544026,0.00323145513953
Ar,6p,0.000126125238181,0.00325199688453
Ar,6p,0.000126926996797,0.00327266920802
Ar,6p,0.000127733852068,0.00329347294001
Ar,6p,0.000128545836393,0.00331440891582
Ar,6p,0.000129362982377,0.00333547797604
Ar,6p,0.000130185322831,0.00335668096664
Ar,6p,0.000131012890777,0.00337801873893
Ar,6p,0.000131845719443,0.00339949214967
Ar,6p,0.000132683842273,0.00342110206103
Ar,6p,0.00013352729292,0.00344284934068
Ar,6p,0.000134376105251,0.00346473486179
Ar,6p,0.000135230313352,0.00348675950311
Ar,6p,0.000136089951521,0.00350892414894
Ar,6p,0.000136955054277,0.00353122968921
Ar,6p,0.000137825656357,0.00355367701953
Ar,6p,0.00013870179272,0.00357626704116
Ar,6p,0.000139583498547,0.00359900066113
Ar,6p,0.00014047080924,0.0036218787922
Ar,6p,0.000141363760431,0.00364490235297
Ar,6p,0.000142262387973,0.00366807226783
Ar,6p,0.000143166727952,0.00369138946709
Ar,6p,0.000144076816681,0.00371485488694
Ar,6p,0.000144992690702,0.00373846946954
Ar,6p,0.000145914386793,0.00376223416302
