atom,orbital,r_bohr,R
Ar,6p,0.551702068626,-0.334013138456
Ar,6p,0.555209153276,-0.345806039401
Ar,6p,0.55873853192,-0.357487015944
Ar,6p,0.562290346279,-0.369054585775
Ar,6p,0.565864738971,-0.380507257366
Ar,6p,0.569461853524,-0.391843530368
Ar,6p,0.573081834378,-0.403061896071
Ar,6p,0.57672482689,-0.414160837913
Ar,6p,0.580390977341,-0.42513883204
Ar,6p,0.584080432943,-0.435994347894
Ar,6p,0.587793341844,-0.446725848847
Ar,6p,0.591529853131,-0.457331792853
Ar,6p,0.595290116842,-0.467810633123
Ar,6p,0.599074283968,-0.478160818804
Ar,6p,0.602882506458,-0.488380795679
Ar,6p,0.606714937229,-0.498469006846
Ar,6p,0.61057173017,-0.508423893405
Ar,6p,0.614453040146,-0.518243895116
Ar,6p,0.618359023009,-0.527927451042
Ar,6p,0.6222898356,-0.537473000163
Ar,6p,0.626245635758,-0.546878981955
Ar,6p,0.630226582326,-0.556143836923
Ar,6p,0.634232835155,-0.5652660071
Ar,6p,0.638264555113,-0.574243936488
Ar,6p,0.64232190409,-0.583076071448
Ar,6p,0.646405045007,-0.591760861033
Ar,6p,0.650514141819,-0.600296757262
Ar,6p,0.654649359523,-0.608682215327
Ar,6p,0.658810864166,-0.616915693747
Ar,6p,0.66299882285,-0.624995654447
Ar,6p,0.667213403739,-0.632920562778
Ar,6p,0.671454776066,-0.640688887472
Ar,6p,0.67572311014,-0.648299100539
Ar,6p,0.680018577354,-0.655749677097
Ar,6p,0.684341350187,-0.66303909515
Ar,6p,0.688691602219,-0.670165835315
Ar,6p,0.693069508129,-0.677128380489
Ar,6p,0.69747524371,-0.683925215488
Ar,6p,0.701908985869,-0.690554826633
Ar,6p,0.706370912641,-0.697015701311
Ar,6p,0.710861203191,-0.703306327509
Ar,6p,0.715380037823,-0.709425193329
Ar,6p,0.719927597987,-0.715370786493
Ar,6p,0.724504066288,-0.721141593843
Ar,6p,0.729109626488,-0.726736100849
Ar,6p,0.733744463522,-0.732152791134
Ar,6p,0.738408763498,-0.737390146011
Ar,6p,0.743102713707,-0.74244664407
Ar,6p,0.74782650263,-0.747320760786
Ar,6p,0.752580319948,-0.752010968199
Ar,6p,0.757364356548,-0.756515734633
Ar,6p,0.762178804527,-0.760833524501
Ar,6p,0.767023857207,-0.764962798175
Ar,6p,0.771899709137,-0.768902011952
Ar,6p,0.776806556103,-0.772649618107
Ar,6p,0.781744595135,-0.776204065054
Ar,6p,0.786714024517,-0.779563797612
Ar,6p,0.791715043793,-0.782727257396
Ar,6p,0.796747853774,-0.785692883323
Ar,6p,0.801812656549,-0.788459112259
Ar,6p,0.806909655491,-0.791024379785
Ar,6p,0.812039055267,-0.793387121126
Ar,6p,0.817201061842,-0.795545772205
Ar,6p,0.822395882495,-0.797498770854
Ar,6p,0.827623725818,-0.799244558178
Ar,6p,0.832884801733,-0.800781580071
Ar,6p,0.838179321492,-0.802108288882
Ar,6p,0.843507497694,-0.803223145245
Ar,6p,0.848869544287,-0.804124620056
Ar,6p,0.85426567658,-0.804811196615
Ar,6p,0.859696111252,-0.805281372913
Ar,6p,0.865161066355,-0.805533664075
Ar,6p,0.870660761333,-0.805566604948
Ar,6p,0.87619541702,-0.805378752842
Ar,6p,0.881765255656,-0.804968690403
Ar,6p,0.887370500895,-0.804335028627
Ar,6p,0.89301137781,-0.803476410008
Ar,6p,0.898688112906,-0.802391511806
Ar,6p,0.904400934129,-0.80107904944
Ar,6p,0.910150070871,-0.799537779987
Ar,6p,0.915935753986,-0.797766505796
Ar,6p,0.921758215794,-0.795764078191
Ar,6p,0.927617690089,-0.793529401269
Ar,6p,0.933514412156,-0.791061435782
Ar,6p,0.939448618772,-0.788359203088
Ar,6p,0.94542054822,-0.785421789173
Ar,6p,0.9514304403,-0.782248348724
Ar,6p,0.957478536334,-0.77883810926
Ar,6p,0.963565079178,-0.775190375289
Ar,6p,0.969690313233,-0.77130453251
Ar,6p,0.975854484452,-0.767180052026
Ar,6p,0.982057840353,-0.762816494573
Ar,6p,0.988300630028,-0.758213514761
Ar,6p,0.994583104151,-0.753370865299
Ar,6p,1.00090551499,-0.748288401212
Ar,6p,1.00726811641,-0.742966084046
Ar,6p,1.01367116391,-0.737403986027
Ar,6p,1.02011491459,-0.731602294199
Ar,6p,1.02659962719,-0.725561314505
Ar,6p,1.03312556211,-0.719281475825
Ar,6p,1.03969298139,-0.712763333948
Ar,6p,1.04630214874,-0.706007575477
Ar,6p,1.05295332953,-0.699015021667
Ar,6p,1.05964679086,-0.691786632171
Ar,6p,1.06638280148,-0.684323508708
Ar,6p,1.07316163188,-0.676626898632
Ar,6p,1.07998355426,-0.668698198402
Ar,6p,1.08684884254,-0.660538956943
Ar,6p,1.09375777239,-0.652150878899
Ar,6p,1.10071062124,-0.643535827765
Ar,6p,1.10770766828,-0.634695828892
Ar,6p,1.11474919446,-0.625633072363
Ar,6p,1.12183548254,-0.616349915737
Ar,6p,1.12896681704,-0.606848886644
Ar,6p,1.13614348434,-0.597132685237
Ar,6p,1.14336577261,-0.58720418649
Ar,6p,1.15063397184,-0.577066442332
Ar,6p,1.15794837389,-0.566722683626
Ar,6p,1.16530927245,-0.556176321962
Ar,6p,1.17271696312,-0.545430951286
Ar,6p,1.18017174332,-0.534490349338
Ar,6p,1.18767391241,-0.523358478905
Ar,6p,1.19522377163,-0.512039488871
Ar,6p,1.20282162413,-0.500537715072
Ar,6p,1.21046777501,-0.488857680938
Ar,6p,1.21816253128,-0.477004097918
Ar,6p,1.22590620193,-0.464981865687
Ar,6p,1.23369909789,-0.452796072116
Ar,6p,1.24154153209,-0.440451993016
Ar,6p,1.24943381942,-0.427955091625
Ar,6p,1.25737627681,-0.415311017859
Ar,6p,1.26536922317,-0.402525607293
Ar,6p,1.27341297945,-0.389604879884
Ar,6p,1.28150786864,-0.376555038423
Ar,6p,1.28965421579,-0.363382466703
Ar,6p,1.29785234801,-0.350093727405
Ar,6p,1.30610259449,-0.336695559697
Ar,6p,1.31440528651,-0.323194876523
Ar,6p,1.32276075745,-0.309598761597
Ar,6p,1.33116934283,-0.295914466085
Ar,6p,1.33963138029,-0.282149404968
Ar,6p,1.34814720961,-0.268311153084
Ar,6p,1.35671717273,-0.254407440851
Ar,6p,1.36534161379,-0.24044614965
Ar,6p,1.37402087908,-0.226435306882
Ar,6p,1.38275531712,-0.212383080685
Ar,6p,1.39154527863,-0.198297774312
Ar,6p,1.40039111656,-0.184187820171
Ar,6p,1.40929318612,-0.170061773518
Ar,6p,1.41825184476,-0.155928305814
Ar,6p,1.4272674522,-0.141796197735
Ar,6p,1.43634037046,-0.127674331845
Ar,6p,1.44547096386,-0.113571684932
Ar,6p,1.45465959902,-0.0994973200079
Ar,6p,1.46390664492,-0.0854603779796
Ar,6p,1.47321247286,-0.0714700689936
Ar,6p,1.48257745651,-0.0575356634644
Ar,6p,1.4920019719,-0.0436664827907
Ar,6p,1.50148639749,-0.0298718897686
Ar,6p,1.5110311141,-0.0161612787126
Ar,6p,1.52063650499,-0.00254406529257
Ar,6p,1.53030295587,0.0109703238986
Ar,6p,1.54003085488,0.024372462037
Ar,6p,1.54982059263,0.0376529330038
Ar,6p,1.55967256224,0.0508023425502
Ar,6p,1.56958715929,0.0638113296769
Ar,6p,1.5795647819,0.07667057821
Ar,6p,1.58960583071,0.0893708285551
Ar,6p,1.59971070892,0.101902889612
Ar,6p,1.60987982227,0.114257650828
Ar,6p,1.6201135791,0.126426094372
Ar,6p,1.63041239034,0.138399307405
Ar,6p,1.64077666953,0.150168494425
Ar,6p,1.65120683283,0.161724989662
Ar,6p,1.66170329907,0.173060269507
Ar,6p,1.67226648972,0.184165964938
Ar,6p,1.68289682894,0.195033873925
Ar,6p,1.69359474358,0.205655973787
Ar,6p,1.70436066321,0.21602443348
Ar,6p,1.71519502012,0.226131625776
Ar,6p,1.72609824936,0.235970139321
Ar,6p,1.73707078875,0.245532790538
Ar,6p,1.74811307886,0.25481263534
Ar,6p,1.75922556311,0.263802980651
Ar,6p,1.7704086877,0.272497395667
Ar,6p,1.78166290168,0.280889722877
Ar,6p,1.79298865695,0.288974088772
Ar,6p,1.8043864083,0.296744914254
Ar,6p,1.81585661339,0.304196924684
Ar,6p,1.8273997328,0.311325159572
Ar,6p,1.83901623003,0.318124981861
Ar,6p,1.85070657154,0.324592086797
Ar,6p,1.86247122673,0.330722510345
Ar,6p,1.87431066802,0.336512637141
Ar,6p,1.88622537081,0.341959207947
Ar,6p,1.89821581352,0.347059326589
Ar,6p,1.91028247761,0.351810466361
Ar,6p,1.92242584762,0.356210475872
Ar,6p,1.93464641115,0.360257584314
Ar,6p,1.94694465892,0.363950406137
Ar,6p,1.95932108474,0.367287945108
Ar,6p,1.97177618559,0.370269597752
Ar,6p,1.98431046158,0.372895156142
Ar,6p,1.99692441603,0.375164810041
Ar,6p,2.00961855543,0.377079148373
Ar,6p,2.02239338951,0.378639160019
Ar,6p,2.03524943123,0.379846233933
Ar,6p,2.04818719682,0.380702158561
Ar,6p,2.06120720579,0.38120912056
Ar,6p,2.07430998093,0.381369702827
Ar,6p,2.08749604839,0.381186881815
Ar,6p,2.10076593764,0.380664024147
Ar,6p,2.11412018152,0.379804882532
Ar,6p,2.12755931626,0.378613590976
Ar,6p,2.1410838815,0.377094659307
Ar,6p,2.15469442031,0.375252966997
Ar,6p,2.16839147921,0.373093756323
Ar,6p,2.18217560819,0.37062262484
Ar,6p,2.19604736074,0.367845517208
Ar,6p,2.21000729388,0.364768716369
Ar,6p,2.22405596815,0.361398834092
Ar,6p,2.23819394767,0.35774280091
Ar,6p,2.25242180014,0.353807855458
Ar,6p,2.26674009686,0.349601533241
Ar,6p,2.28114941278,0.34513165484
Ar,6p,2.29565032649,0.340406313601
Ar,6p,2.31024342026,0.335433862804
Ar,6p,2.32492928008,0.330222902369
Ar,6p,2.33970849562,0.324782265094
Ar,6p,2.35458166036,0.319121002483
Ar,6p,2.3695493715,0.313248370178
Ar,6p,2.38461223006,0.30717381302
Ar,6p,2.39977084089,0.300906949795
Ar,6p,2.41502581265,0.294457557676
Ar,6p,2.43037775791,0.287835556403
Ar,6p,2.44582729311,0.281050992235
Ar,6p,2.46137503862,0.274114021716
Ar,6p,2.47702161873,0.267034895282
Ar,6p,2.49276766174,0.259823940748
Ar,6p,2.5086137999,0.252491546717
Ar,6p,2.52456066951,0.245048145942
Ar,6p,2.5406089109,0.237504198685
Ar,6p,2.55675916847,0.229870176105
Ar,6p,2.57301209074,0.222156543711
Ar,6p,2.58936833031,0.214373744925
Ar,6p,2.60582854397,0.206532184789
Ar,6p,2.62239339266,0.198642213844
Ar,6p,2.63906354153,0.190714112227
Ar,6p,2.65583965995,0.182758074019
Ar,6p,2.67272242156,0.174784191876
Ar,6p,2.68971250427,0.166802441972
Ar,6p,2.70681059031,0.1588226693
Ar,6p,2.72401736624,0.150854573343
Ar,6p,2.74133352297,0.142907694164
Ar,6p,2.75875975584,0.13499139893
Ar,6p,2.77629676457,0.1271148689
Ar,6p,2.79394525335,0.119287086908
Ar,6p,2.81170593084,0.111516825357
Ar,6p,2.82957951021,0.10381263475
Ar,6p,2.84756670915,0.0961828327808
Ar,6p,2.86566824994,0.0886354940005
Ar,6p,2.88388485942,0.081178440072
Ar,6p,2.90221726906,0.0738192306368
Ar,6p,2.92066621499,0.0665651548006
Ar,6p,2.93923243802,0.0594232232506
Ar,6p,2.95791668366,0.0524001610135
Ar,6p,2.97671970215,0.0455024008618
Ar,6p,2.99564224852,0.0387360773735
Ar,6p,3.01468508258,0.0321070216484
Ar,6p,3.033848969,0.0256207566837
Ar,6p,3.05313467728,0.0192824934065
Ar,6p,3.07254298181,0.0130971273644
Ar,6p,3.09207466194,0.00706923606712
Ar,6p,3.11173050193,0.00120307697597
Ar,6p,3.13151129106,-0.00449741386635
Ar,6p,3.1514178236,-0.0100286225747
Ar,6p,3.17145089888,-0.0153872575385
Ar,6p,3.19161132132,-0.0205703489287
Ar,6p,3.21189990045,-0.025575247607
Ar,6p,3.23231745094,-0.0303996234515
Ar,6p,3.25286479263,-0.0350414631138
Ar,6p,3.2735427506,-0.0394990672227
Ar,6p,3.29435215514,-0.0437710470541
Ar,6p,3.31529384184,-0.0478563206811
Ar,6p,3.33636865161,-0.0517541086268
Ar,6p,3.35757743068,-0.0554639290365
Ar,6p,3.37892103067,-0.0589855923903
Ar,6p,3.40040030863,-0.0623191957772
Ar,6p,3.42201612703,-0.0654651167499
Ar,6p,3.44376935385,-0.0684240067835
Ar,6p,3.46566086255,-0.0711967843583
Ar,6p,3.4876915322,-0.0737846276895
Ar,6p,3.50986224739,-0.0761889671254
Ar,6p,3.5321738984,-0.0784114772359
Ar,6p,3.55462738111,-0.0804540686147
Ar,6p,3.57722359714,-0.0823188794157
Ar,6p,3.59996345381,-0.0840082666471
Ar,6p,3.62284786424,-0.0855247972458
Ar,6p,3.64587774732,-0.0868712389514
Ar,6p,3.6690540278,-0.0880505510057
Ar,6p,3.69237763631,-0.0890658746955
Ar,6p,3.71584950938,-0.0899205237629
Ar,6p,3.73947058953,-0.0906179747039
Ar,6p,3.76324182522,-0.0911618569745
Ar,6p,3.78716417097,-0.0915559431283
Ar,6p,3.81123858738,-0.0918041389035
Ar,6p,3.83546604112,-0.0919104732804
Ar,6p,3.85984750504,-0.09187908853
Ar,6p,3.88438395815,-0.0917142302728
Ar,6p,3.9090763857,-0.0914202375663
Ar,6p,3.93392577918,-0.0910015330416
Ar,6p,3.95893313641,-0.0904626131073
Ar,6p,3.98409946154,-0.0898080382373
Ar,6p,4.00942576511,-0.089042423363
Ar,6p,4.03491306406,-0.0881704283849
Ar,6p,4.06056238183,-0.0871967488213
Ar,6p,4.08637474834,-0.0861261066108
Ar,6p,4.11235120007,-0.0849632410845
Ar,6p,4.13849278009,-0.0837129001222
Ar,6p,4.16480053808,-0.0823798315084
Ar,6p,4.19127553041,-0.0809687745028
Ar,6p,4.21791882018,-0.0794844516364
Ar,6p,4.24473147721,-0.0779315607494
Ar,6p,4.27171457815,-0.0763147672802
Ar,6p,4.29886920649,-0.0746386968187
Ar,6p,4.3261964526,-0.0729079279337
Ar,6p,4.35369741378,-0.0711269852851
Ar,6p,4.38137319432,-0.0693003330283
Ar,6p,4.4092249055,-0.0674323685217
Ar,6p,4.43725366571,-0.0655274163413
Ar,6p,4.4654606004,-0.0635897226116
Ar,6p,4.49384684221,-0.061623449657
Ar,6p,4.52241353097,-0.0596326709778
Ar,6p,4.55116181375,-0.0576213665553
Ar,6p,4.58009284491,-0.055593418488
Ar,6p,4.60920778615,-0.0535526069605
Ar,6p,4.63850780657,-0.051502606546
Ar,6p,4.66799408269,-0.049446982842
Ar,6p,4.6976677985,-0.047389189437
Ar,6p,4.72753014552,-0.0453325652074
Ar,6p,4.75758232287,-0.0432803319402
Ar,6p,4.78782553725,-0.0412355922779
Ar,6p,4.81826100306,-0.0392013279805
Ar,6p,4.84888994242,-0.0371803984987
Ar,6p,4.87971358521,-0.0351755398523
Ar,6p,4.91073316912,-0.0331893638047
Ar,6p,4.94194993973,-0.0312243573279
Ar,6p,4.97336515051,-0.0292828823477
Ar,6p,5.00498006293,-0.027367175759
Ar,6p,5.03679594645,-0.0254793497042
Ar,6p,5.06881407862,-0.0236213921009
Ar,6p,5.1010357451,-0.0217951674111
Ar,6p,5.13346223972,-0.0200024176386
Ar,6p,5.16609486455,-0.0182447635449
Ar,6p,5.19893492993,-0.0165237060702
Ar,6p,5.23198375451,-0.0148406279501
Ar,6p,5.26524266536,-0.0131967955133
Ar,6p,5.29871299796,-0.0115933606509
Ar,6p,5.33239609628,-0.0100313629433
Ar,6p,5.36629331285,-0.0085117319349
Ar,6p,5.40040600877,-0.00703528954308
Ar,6p,5.43473555382,-0.0056027525907
Ar,6p,5.46928332647,-0.004214735451
Ar,6p,5.50405071397,-0.00287175279342
Ar,6p,5.53903911236,-0.00157422241966
Ar,6p,5.57424992659,-0.000322468179608
Ar,6p,5.60968457052,0.00088327704301
Ar,6p,5.64534446699,0.00204286828504
Ar,6p,5.6812310479,0.00315624540759
Ar,6p,5.71734575425,0.00422342995801
Ar,6p,5.75369003621,0.00524452199862
Ar,6p,5.79026535313,0.00621969691025
Ar,6p,5.82707317369,0.00714920217825
Ar,6p,5.86411497586,0.00803335416826
Ar,6p,5.90139224703,0.00887253489841
Ar,6p,5.93890648405,0.00966718881448
Ar,6p,5.97665919326,0.010417819574
Ar,6p,6.0146518906,0.0111249868446
Ar,6p,6.05288610164,0.0117893031228
Ar,6p,6.09136336164,0.0124114305769
Ar,6p,6.13008521563,0.012992077919
Ar,6p,6.16905321845,0.0135319973116
Ar,6p,6.20826893483,0.0140319813105
Ar,6p,6.24773393944,0.0144928598499
Ar,6p,6.28744981699,0.0149154972721
Ar,6p,6.32741816222,0.0153007894044
Ar,6p,6.36764058003,0.0156496606887
Ar,6p,6.40811868553,0.0159630613635
Ar,6p,6.44885410407,0.0162419647037
Ar,6p,6.48984847137,0.0164873643189
Ar,6p,6.53110343352,0.0167002715139
Ar,6p,6.57262064707,0.0168817127128
Ar,6p,6.61440177913,0.0170327269495
Ar,6p,6.65644850737,0.0171543634262
Ar,6p,6.69876252015,0.0172476791424
Ar,6p,6.74134551657,0.0173137365952
Ar,6p,6.7841992065,0.0173536015543
Ar,6p,6.8273253107,0.0173683409119
Ar,6p,6.87072556088,0.0173590206098
Ar,6p,6.91440169972,0.0173267036449
Ar,6p,6.95835548102,0.0172724481546
Ar,6p,7.00258866971,0.0171973055835
Ar,6p,7.04710304193,0.0171023189318
Ar,6p,7.09190038512,0.0169885210873
Ar,6p,7.13698249808,0.0168569332412
Ar,6p,7.18235119106,0.0167085633891
Ar,6p,7.2280082858,0.0165444049165
Ar,6p,7.27395561563,0.0163654352709
Ar,6p,7.32019502551,0.0161726147187
Ar,6p,7.36672837217,0.0159668851895
Ar,6p,7.41355752411,0.0157491692043
Ar,6p,7.46068436172,0.0155203688912
Ar,6p,7.50811077734,0.015281365084
Ar,6p,7.55583867534,0.0150330165067
Ar,6p,7.60386997221,0.01477615904
Ar,6p,7.65220659659,0.0145116050706
Ar,6p,7.70085048941,0.0142401429207
Ar,6p,7.74980360393,0.0139625363572
Ar,6p,7.79906790582,0.0136795241783
Ar,6p,7.84864537325,0.0133918198752
Ar,6p,7.89853799697,0.013100111368
Ar,6p,7.94874778037,0.0128050608124
Ar,6p,7.9992767396,0.012507304475
Ar,6p,8.05012690359,0.0122074526755
Ar,6p,8.10130031421,0.0119060897913
Ar,6p,8.15279902628,0.0116037743241
Ar,6p,8.20462510769,0.0113010390231
Ar,6p,8.25678063947,0.0109983910637
Ar,6p,8.3092677159,0.010696312277
Ar,6p,8.36208844455,0.0103952594287
Ar,6p,8.41524494639,0.0100956645423
Ar,6p,8.46873935589,0.00979793526472
Ar,6p,8.52257382107,0.00950245527093
Ar,6p,8.57675050361,0.00920958470352
Ar,6p,8.63127157894,0.00891966064496
Ar,6p,8.6861392363,0.00863299761897
Ar,6p,8.74135567886,0.00834988811785
Ar,6p,8.79692312381,0.00807060315289
Ar,6p,8.8528438024,0.00779539282479
Ar,6p,8.90911996009,0.00752448691127
Ar,6p,8.9657538566,0.00725809546916
Ar,6p,9.02274776602,0.00699640944826
Ar,6p,9.08010397691,0.00673960131449
Ar,6p,9.13782479235,0.00648782567994
Ar,6p,9.19591253007,0.00624121993763
Ar,6p,9.25436952256,0.00599990489875
Ar,6p,9.3131981171,0.0057639854306
Ar,6p,9.3724006759,0.00553355109322
Ar,6p,9.43197957621,0.00530867677323
Ar,6p,9.49193721037,0.00508942331325
Ar,6p,9.55227598592,0.00487583813551
Ar,6p,9.61299832573,0.0046679558585
Ar,6p,9.67410666806,0.00446579890554
Ar,6p,9.73560346666,0.00426937810421
Ar,6p,9.79749119089,0.00407869327592
Ar,6p,9.8597723258,0.0038937338148
Ar,6p,9.92244937224,0.0037144792554
Ar,6p,9.98552484697,0.00354089982856
Ar,6p,10.0490012827,0.00337295700516
Ar,6p,10.1128812284,0.0032106040273
Ar,6p,10.1771672489,0.00305378642684
Ar,6p,10.2418619258,0.00290244253085
Ar,6p,10.3069678566,0.00275650395418
Ar,6p,10.3724876559,0.00261589607876
Ar,6p,10.4384239543,0.00248053851989
Ar,6p,10.5047793996,0.00235034557936
Ar,6p,10.5715566561,0.00222522668544
Ar,6p,10.6387584054,0.00210508682
Ar,6p,10.7063873458,0.00198982693262
Ar,6p,10.7744461928,0.00187934434192
Ar,6p,10.8429376795,0.00177353312417
Ar,6p,10.9118645559,0.00167228448933
Ar,6p,10.9812295898,0.00157548714458
Ar,6p,11.0510355665,0.00148302764543
Ar,6p,11.1212852889,0.00139479073458
Ar,6p,11.191981578,0.00131065966857
Ar,6p,11.2631272724,0.0012305165322
Ar,6p,11.3347252291,0.00115424254102
Ar,6p,11.4067783228,0.00108171833164
Ar,6p,11.4792894469,0.00101282424022
Ar,6p,11.552261513,0.00094744056885
Ar,6p,11.6256974512,0.000885447840168
Ar,6p,11.6996002103,0.00082672703994
Ar,6p,11.7739727578,0.000771159847829
Ar,6p,11.8488180801,0.00071862885626
Ar,6p,11.9241391825,0.00066901777742
Ar,6p,11.9999390895,0.0006222116384
Ar,6p,12.0762208448,0.00057809696451
Ar,6p,12.1529875114,0.000536561950781
Ar,6p,12.2302421718,0.000497496621693
Ar,6p,12.3079879281,0.000460792979184
Ar,6p,12.3862279022,0.000426345139001
Ar,6p,12.4649652357,0.000394049455467
Ar,6p,12.5442030902,0.000363804634777
Ar,6p,12.6239446474,0.000335511836932
Ar,6p,12.7041931095,0.000309074766464
Ar,6p,12.7849516985,0.000284399752113
Ar,6p,12.8662236574,0.00026139581564
Ar,6p,12.9480122496,0.000239974730011
Ar,6p,13.0303207592,0.000220051067176
Ar,6p,13.1131524913,0.000201542235709
Ar,6p,13.1965107718,0.00018436850862
Ar,6p,13.2803989481,0.000168453041628
Ar,6p,13.3648203885,0.000153721882258
Ar,6p,13.4497784829,0.000140103970105
Ar,6p,13.5352766428,0.000127531128663
Ar,6p,13.6213183012,0.000115938049112
Ar,6p,13.7079069132,0.000105262266488
Ar,6p,13.7950459555,9.54441286714e-05
Ar,6p,13.8827389273,8.64267586365e-05
Ar,6p,13.9709893497,7.81560104348e-05
Ar,6p,14.0598007663,7.05804193716e-05
Ar,6p,14.1491767434,6.36511468558e-05
Ar,6p,14.2391208698,5.73219204025e-05
Ar,6p,14.329636757,5.15489692695e-05
Ar,6p,14.4207280398,4.62909562073e-05
Ar,6p,14.5123983757,4.1508905799e-05
Ar,6p,14.6046514457,3.71661298619e-05
Ar,6p,14.6974909543,3.32281503707e-05
Ar,6p,14.7909206292,2.96626203552e-05
Ar,6p,14.8849442221,2.64392432113e-05
Ar,6p,14.9795655084,2.35296908473e-05
Ar,6p,15.0747882876,2.09075210749e-05
Ar,6p,15.1706163833,1.85480946338e-05
Ar,6p,15.2670536433,1.64284922173e-05
Ar,6p,15.3641039401,1.45274318504e-05
Ar,6p,15.4617711705,1.28251869443e-05
Ar,6p,15.5600592565,1.13035053323e-05
Ar,6p,15.6589721446,9.94552956622e-06
Ar,6p,15.7585138066,8.73571872952e-06
Ar,6p,15.8586882396,7.65977199834e-06
Ar,6p,15.9594994659,6.7045541572e-06
Ar,6p,16.0609515335,5.8580232522e-06
Ar,6p,16.1630485163,5.1091605399e-06
Ar,6p,16.2657945138,4.44790286676e-06
Ar,6p,16.3691936517,3.86507759084e-06
Ar,6p,16.4732500819,3.3523401351e-06
Ar,6p,16.5779679827,2.90211424035e-06
Ar,6p,16.683351559,2.50753496547e-06
Ar,6p,16.7894050424,2.16239446296e-06
Ar,6p,16.8961326913,1.86109054005e-06
Ar,6p,17.0035387914,1.59857799849e-06
Ar,6p,17.1116276555,1.37032273071e-06
Ar,6p,17.2204036237,1.17225853551e-06
Ar,6p,17.329871064,1.00074660403e-06
Ar,6p,17.4400343718,8.52537614835e-07
Ar,6p,17.5508979707,7.24736366986e-07
Ar,6p,17.6624663123,6.14768871316e-07
Ar,6p,17.7747438766,5.20351812493e-07
Ar,6p,17.887735172,4.39464288434e-07
Ar,6p,18.0014447356,3.70321728656e-07
Ar,6p,18.1158771333,3.11351889418e-07
Ar,6p,18.23103696,2.61172820882e-07
Ar,6p,18.3469288399,2.18572699891e-07
Ar,6p,18.4635574265,1.82491421341e-07
Ar,6p,18.5809274031,1.5200384135e-07
Ar,6p,18.6990434823,1.26304566462e-07
Ar,6p,18.8179104073,1.04694184835e-07
Ar,6p,18.9375329508,8.65668377657e-08
Ar,6p,19.0579159164,7.13990327866e-08
Ar,6p,19.1790641378,5.87396029338e-08
Ar,6p,19.3009824798,4.82007205584e-08
Ar,6p,19.4236758377,3.94498780927e-08
Ar,6p,19.5471491384,3.22027524884e-08
Ar,6p,19.6714073396,2.62168745089e-08
Ar,6p,19.7964554311,2.12860286301e-08
Ar,6p,19.9222984339,1.72353139348e-08
Ar,6p,20.0489414012,1.39168010129e-08
Ar,6p,20.1763894182,1.12057244655e-08
Ar,6p,20.3046476026,8.99715511431e-09
Ar,6p,20.4337211044,7.20310040211e-09
Ar,6p,20.5636151064,5.74998570784e-09
Ar,6p,20.6943348245,4.57647336992e-09
Ar,6p,20.8258855077,3.63158008969e-09
Ar,6p,20.9582724381,2.87305706335e-09
Ar,6p,21.0915009318,2.2660006533e-09
Ar,6p,21.2255763384,1.78166465242e-09
Ar,6p,21.3605040416,1.39644821448e-09
Ar,6p,21.4962894593,1.09103632135e-09
Ar,6p,21.6329380439,8.4967223514e-10
Ar,6p,21.7704552824,6.59543745742e-10
Ar,6p,21.9088466967,5.10267180023e-10
Ar,6p,22.0481178438,3.93455094264e-10
Ar,6p,22.1882743161,3.0235533847e-10
Ar,6p,22.3293217413,2.31550768937e-10
Ar,6p,22.4712657832,1.7671030608e-10
Ar,6p,22.6141121413,1.34383299368e-10
Ar,6p,22.7578665517,1.018302821e-10
Ar,6p,22.9025347866,7.68841875391e-11
Ar,6p,23.0481226551,5.7836966065e-11
Ar,6p,23.1946360031,4.33473017388e-11
Ar,6p,23.3420807138,3.2365786721e-11
Ar,6p,23.4904627077,2.40744835726e-11
Ar,6p,23.6397879429,1.78382981342e-11
Ar,6p,23.7900624156,1.31660083999e-11
Ar,6p,23.9412921598,9.6791558225e-12
Ar,6p,24.0934832481,7.08731239114e-12
Ar,6p,24.2466417916,5.1684965177e-12
Ar,6p,24.4007739403,3.75372949196e-12
Ar,6p,24.5558858831,2.71490762437e-12
Ar,6p,24.7119838486,1.95531818644e-12
Ar,6p,24.8690741046,1.4022543109e-12
Ar,6p,25.0271629591,1.00128902461e-12
Ar,6p,25.18625676,7.11854967945e-13
Ar,6p,25.3463618956,5.038470693e-13
Ar,6p,25.5074847947,3.55023053979e-13
Ar,6p,25.6696319271,2.49023374457e-13
Ar,6p,25.8328098038,1.73869830884e-13
Ar,6p,25.997024977,1.20832401791e-13
Ar,6p,26.1622840406,8.35779696413e-14
Ar,6p,26.3285936305,5.75338321095e-14
Ar,6p,26.4959604247,3.94140782047e-14
Ar,6p,26.6643911437,2.68688578891e-14
Ar,6p,26.8338925507,1.82259271261e-14
Ar,6p,27.0044714519,1.23011333814e-14
Ar,6p,27.1761346968,8.26014809745e-15
Ar,6p,27.3488891784,5.51809948836e-15
Ar,6p,27.5227418335,3.66709045442e-15
Ar,6p,27.697699643,2.42412592531e-15
Ar,6p,27.8737696322,1.59389926839e-15
Ar,6p,28.0509588711,1.0423390731e-15
Ar,6p,28.2292744745,6.77906109714e-16
Ar,6p,28.4087236026,4.38441857978e-16
Ar,6p,28.5893134611,2.81971725535e-16
Ar,6p,28.7710513013,1.80309650678e-16
Ar,6p,28.9539444208,1.14635890112e-16
