atom,orbital,r_bohr,R
Ar,5p,4.87529892896e-05,0.00125601622629
Ar,5p,4.90629044958e-05,0.00126400052023
Ar,5p,4.93747897851e-05,0.00127203556896
Ar,5p,4.96886576808e-05,0.00128012169511
Ar,5p,5.00045207862e-05,0.00128825922339
Ar,5p,5.03223917845e-05,0.00129644848053
Ar,5p,5.06422834395e-05,0.00130468979538
Ar,5p,5.09642085962e-05,0.00131298349884
Ar,5p,5.12881801813e-05,0.00132132992395
Ar,5p,5.16142112036e-05,0.00132972940583
Ar,5p,5.19423147547e-05,0.00133818228178
Ar,5p,5.22725040093e-05,0.00134668889119
Ar,5p,5.26047922258e-05,0.00135524957565
Ar,5p,5.29391927471e-05,0.00136386467889
Ar,5p,5.32757190007e-05,0.00137253454684
Ar,5p,5.36143844997e-05,0.00138125952764
Ar,5p,5.39552028428e-05,0.00139003997162
Ar,5p,5.42981877153e-05,0.00139887623135
Ar,5p,5.46433528896e-05,0.00140776866163
Ar,5p,5.49907122255e-05,0.00141671761954
Ar,5p,5.53402796709e-05,0.00142572346441
Ar,5p,5.56920692625e-05,0.00143478655785
Ar,5p,5.6046095126e-05,0.00144390726378
Ar,5p,5.64023714771e-05,0.00145308594844
Ar,5p,5.67609126219e-05,0.00146232298037
Ar,5p,5.71217329572e-05,0.00147161873049
Ar,5p,5.74848469715e-05,0.00148097357204
Ar,5p,5.78502692454e-05,0.00149038788067
Ar,5p,5.82180144522e-05,0.00149986203438
Ar,5p,5.85880973582e-05,0.0015093964136
Ar,5p,5.89605328241e-05,0.00151899140118
Ar,5p,5.93353358045e-05,0.00152864738238
Ar,5p,5.97125213495e-05,0.00153836474493
Ar,5p,6.00921046046e-05,0.00154814387901
Ar,5p,6.04741008117e-05,0.00155798517729
Ar,5p,6.08585253096e-05,0.00156788903494
Ar,5p,6.12453935344e-05,0.00157785584963
Ar,5p,6.16347210207e-05,0.00158788602157
Ar,5p,6.20265234016e-05,0.0015979799535
Ar,5p,6.24208164096e-05,0.00160813805072
Ar,5p,6.28176158771e-05,0.00161836072113
Ar,5p,6.32169377375e-05,0.0016286483752
Ar,5p,6.36187980251e-05,0.00163900142602
Ar,5p,6.40232128764e-05,0.0016494202893
Ar,5p,6.44301985303e-05,0.00165990538338
Ar,5p,6.48397713289e-05,0.00167045712929
Ar,5p,6.52519477185e-05,0.00168107595072
Ar,5p,6.56667442495e-05,0.00169176227404
Ar,5p,6.60841775779e-05,0.00170251652835
Ar,5p,6.65042644654e-05,0.00171333914548
Ar,5p,6.69270217802e-05,0.00172423055998
Ar,5p,6.73524664977e-05,0.00173519120919
Ar,5p,6.77806157015e-05,0.00174622153321
Ar,5p,6.82114865835e-05,0.00175732197495
Ar,5p,6.86450964451e-05,0.00176849298013
Ar,5p,6.90814626973e-05,0.0017797349973
Ar,5p,6.95206028623e-05,0.00179104847788
Ar,5p,6.99625345734e-05,0.00180243387613
Ar,5p,7.04072755759e-05,0.00181389164921
Ar,5p,7.08548437281e-05,0.0018254222572
Ar,5p,7.13052570018e-05,0.00183702616308
Ar,5p,7.1758533483e-05,0.0018487038328
Ar,5p,7.22146913726e-05,0.00186045573526
Ar,5p,7.26737489873e-05,0.00187228234232
Ar,5p,7.31357247602e-05,0.00188418412886
Ar,5p,7.36006372415e-05,0.00189616157279
Ar,5p,7.40685050995e-05,0.00190821515504
Ar,5p,7.45393471211e-05,0.0019203453596
Ar,5p,7.50131822126e-05,0.00193255267353
Ar,5p,7.54900294003e-05,0.001944837587
Ar,5p,7.59699078318e-05,0.00195720059329
Ar,5p,7.64528367763e-05,0.00196964218881
Ar,5p,7.69388356253e-05,0.00198216287314
Ar,5p,7.74279238937e-05,0.00199476314902
Ar,5p,7.79201212205e-05,0.00200744352239
Ar,5p,7.84154473696e-05,0.00202020450241
Ar,5p,7.89139222303e-05,0.00203304660147
Ar,5p,7.94155658185e-05,0.00204597033522
Ar,5p,7.99203982774e-05,0.0020589762226
Ar,5p,8.04284398781e-05,0.00207206478582
Ar,5p,8.09397110206e-05,0.00208523655044
Ar,5p,8.14542322346e-05,0.00209849204535
Ar,5p,8.19720241803e-05,0.00211183180279
Ar,5p,8.24931076493e-05,0.00212525635839
Ar,5p,8.30175035652e-05,0.0021387662512
Ar,5p,8.35452329848e-05,0.00215236202368
Ar,5p,8.40763170986e-05,0.00216604422173
Ar,5p,8.46107772319e-05,0.00217981339474
Ar,5p,8.51486348456e-05,0.00219367009558
Ar,5p,8.56899115368e-05,0.00220761488065
Ar,5p,8.62346290402e-05,0.00222164830986
Ar,5p,8.67828092285e-05,0.0022357709467
Ar,5p,8.73344741133e-05,0.00224998335824
Ar,5p,8.78896458464e-05,0.00226428611514
Ar,5p,8.84483467203e-05,0.0022786797917
Ar,5p,8.90105991692e-05,0.00229316496588
Ar,5p,8.95764257698e-05,0.00230774221929
Ar,5p,9.01458492426e-05,0.00232241213725
Ar,5p,9.07188924522e-05,0.00233717530879
Ar,5p,9.12955784088e-05,0.00235203232671
Ar,5p,9.18759302688e-05,0.00236698378756
Ar,5p,9.24599713357e-05,0.00238203029167
Ar,5p,9.30477250613e-05,0.0023971724432
Ar,5p,9.36392150463e-05,0.00241241085016
Ar,5p,9.42344650416e-05,0.00242774612441
Ar,5p,9.48334989489e-05,0.0024431788817
Ar,5p,9.54363408221e-05,0.0024587097417
Ar,5p,9.60430148678e-05,0.00247433932802
Ar,5p,9.66535454465e-05,0.00249006826821
Ar,5p,9.72679570735e-05,0.00250589719385
Ar,5p,9.78862744202e-05,0.00252182674051
Ar,5p,9.85085223145e-05,0.00253785754779
Ar,5p,9.91347257424e-05,0.00255399025937
Ar,5p,9.97649098485e-05,0.00257022552304
Ar,5p,0.000100399099937,0.00258656399066
Ar,5p,0.000101037321475,0.00260300631828
Ar,5p,0.000101679600087,0.00261955316609
Ar,5p,0.000102325961566,0.0026362051985
Ar,5p,0.000102976431864,0.00265296308411
Ar,5p,0.000103631037101,0.0026698274958
Ar,5p,0.000104289803563,0.00268679911072
Ar,5p,0.0001049527577,0.00270387861032
Ar,5p,0.000105619926135,0.00272106668038
Ar,5p,0.000106291335656,0.00273836401104
Ar,5p,0.000106967013224,0.00275577129683
Ar,5p,0.000107646985969,0.00277328923669
Ar,5p,0.000108331281196,0.002790918534
Ar,5p,0.000109019926381,0.00280865989663
Ar,5p,0.000109712949178,0.00282651403692
Ar,5p,0.000110410377413,0.00284448167176
Ar,5p,0.000111112239091,0.00286256352259
Ar,5p,0.000111818562396,0.00288076031544
Ar,5p,0.000112529375688,0.00289907278094
Ar,5p,0.00011324470751,0.00291750165437
Ar,5p,0.000113964586587,0.0029360476757
Ar,5p,0.000114689041823,0.00295471158958
Ar,5p,0.000115418102308,0.00297349414541
Ar,5p,0.000116151797319,0.00299239609734
Ar,5p,0.000116890156315,0.00301141820433
Ar,5p,0.000117633208944,0.00303056123015
Ar,5p,0.000118380985045,0.00304982594342
Ar,5p,0.000119133514642,0.00306921311766
Ar,5p,0.000119890827954,0.0030887235313
Ar,5p,0.000120652955389,0.00310835796772
Ar,5p,0.00012141992755,0.00312811721527
Ar,5p,0.000122191775234,0.00314800206733
Ar,5p,0.000122968529435,0.00316801332231
Ar,5p,0.000123750221342,0.00318815178368
Ar,5p,0.000124536882343,0.00320841826004
Ar,5p,0.000125328544026,0.00322881356513
Ar,5p,0.000126125238181,0.00324933851784
Ar,5p,0.000126926996797,0.00326999394228
Ar,5p,0.000127733852068,0.00329078066781
Ar,5p,0.000128545836393,0.00331169952903
Ar,5p,0.000129362982377,0.00333275136587
Ar,5p,0.000130185322831,0.0033539370236
Ar,5p,0.000131012890777,0.00337525735283
Ar,5p,0.000131845719443,0.00339671320962
Ar,5p,0.000132683842273,0.00341830545544
Ar,5p,0.00013352729292,0.00344003495725
Ar,5p,0.000134376105251,0.00346190258751
Ar,5p,0.000135230313352,0.00348390922423
Ar,5p,0.000136089951521,0.00350605575101
Ar,5p,0.000136955054277,0.00352834305705
Ar,5p,0.000137825656357,0.00355077203721
Ar,5p,0.00013870179272,0.00357334359204
Ar,5p,0.000139583498547,0.00359605862781
Ar,5p,0.00014047080924,0.00361891805654
Ar,5p,0.000141363760431,0.00364192279606
Ar,5p,0.000142262387973,0.00366507377004
Ar,5p,0.000143166727952,0.003688371908
Ar,5p,0.000144076816681,0.00371181814538
Ar,5p,0.000144992690702,0.00373541342356
Ar,5p,0.000145914386793,0.0037591586899
Ar,5p,0.000146841941963,0.00378305489781
Ar,5p,0.000147775393458,0.00380710300671
Ar,5p,0.00014871477876,0.00383130398217
Ar,5p,0.000149660135588,0.00385565879584
Ar,5p,0.000150611501904,0.00388016842561
Ar,5p,0.000151568915907,0.00390483385552
Ar,5p,0.000152532416044,0.00392965607591
Ar,5p,0.000153502041002,0.00395463608341
Ar,5p,0.000154477829715,0.00397977488095
Ar,5p,0.000155459821367,0.00400507347787
Ar,5p,0.000156448055387,0.00403053288991
Ar,5p,0.000157442571458,0.00405615413927
Ar,5p,0.000158443409513,0.00408193825464
Ar,5p,0.000159450609742,0.00410788627125
Ar,5p,0.000160464212586,0.00413399923091
Ar,5p,0.000161484258746,0.00416027818206
Ar,5p,0.000162510789183,0.00418672417979
Ar,5p,0.000163543845114,0.0042133382859
Ar,5p,0.000164583468022,0.00424012156894
Ar,5p,0.000165629699651,0.00426707510424
Ar,5p,0.000166682582014,0.00429419997398
Ar,5p,0.000167742157386,0.00432149726721
Ar,5p,0.000168808468315,0.0043489680799
Ar,5p,0.000169881557618,0.00437661351499
Ar,5p,0.000170961468383,0.00440443468243
Ar,5p,0.000172048243974,0.0044324326992
Ar,5p,0.000173141928029,0.00446060868942
Ar,5p,0.000174242564464,0.00448896378432
Ar,5p,0.000175350197475,0.00451749912233
Ar,5p,0.000176464871537,0.00454621584912
Ar,5p,0.000177586631409,0.00457511511764
Ar,5p,0.000178715522136,0.00460419808815
Ar,5p,0.000179851589046,0.00463346592832
Ar,5p,0.000180994877758,0.00466291981319
Ar,5p,0.000182145434179,0.00469256092531
Ar,5p,0.000183303304509,0.00472239045472
Ar,5p,0.000184468535242,0.00475240959904
Ar,5p,0.000185641173166,0.00478261956349
Ar,5p,0.000186821265367,0.00481302156096
Ar,5p,0.000188008859233,0.00484361681202
Ar,5p,0.000189204002448,0.00487440654502
Ar,5p,0.000190406743004,0.00490539199612
Ar,5p,0.000191617129196,0.00493657440932
Ar,5p,0.000192835209625,0.00496795503653
Ar,5p,0.000194061033203,0.00499953513763
Ar,5p,0.000195294649151,0.00503131598047
Ar,5p,0.000196536107006,0.005063298841
Ar,5p,0.000197785456615,0.00509548500325
Ar,5p,0.000199042748147,0.00512787575941
Ar,5p,0.000200308032087,0.0051604724099
Ar,5p,0.00020158135924,0.00519327626338
Ar,5p,0.000202862780737,0.00522628863685
Ar,5p,0.000204152348033,0.00525951085565
Ar,5p,0.000205450112908,0.00529294425358
Ar,5p,0.000206756127473,0.00532659017287
Ar,5p,0.000208070444171,0.00536044996431
Ar,5p,0.000209393115776,0.00539452498727
Ar,5p,0.000210724195401,0.00542881660974
Ar,5p,0.000212063736492,0.00546332620844
Ar,5p,0.000213411792839,0.00549805516878
Ar,5p,0.000214768418571,0.00553300488504
Ar,5p,0.000216133668163,0.0055681767603
Ar,5p,0.000217507596436,0.00560357220658
Ar,5p,0.000218890258557,0.0056391926449
Ar,5p,0.000220281710048,0.00567503950525
Ar,5p,0.000221682006781,0.00571111422676
Ar,5p,0.000223091204983,0.00574741825767
Ar,5p,0.00022450936124,0.00578395305543
Ar,5p,0.000225936532497,0.00582072008677
Ar,5p,0.00022737277606,0.00585772082771
Ar,5p,0.000228818149602,0.00589495676367
Ar,5p,0.000230272711159,0.0059324293895
Ar,5p,0.000231736519139,0.00597014020953
Ar,5p,0.00023320963232,0.00600809073769
Ar,5p,0.000234692109853,0.00604628249748
Ar,5p,0.000236184011267,0.00608471702213
Ar,5p,0.000237685396467,0.00612339585456
Ar,5p,0.00023919632574,0.00616232054753
Ar,5p,0.000240716859757,0.00620149266365
Ar,5p,0.000242247059573,0.00624091377547
Ar,5p,0.000243786986632,0.00628058546551
Ar,5p,0.000245336702769,0.00632050932636
Ar,5p,0.000246896270212,0.00636068696072
Ar,5p,0.000248465751584,0.00640111998149
Ar,5p,0.000250045209906,0.00644181001179
Ar,5p,0.0002516347086,0.00648275868506
Ar,5p,0.000253234311491,0.00652396764514
Ar,5p,0.00025484408281,0.00656543854629
Ar,5p,0.000256464087196,0.00660717305328
Ar,5p,0.0002580943897,0.00664917284146
Ar,5p,0.000259735055784,0.00669143959683
Ar,5p,0.000261386151328,0.00673397501609
Ar,5p,0.000263047742631,0.00677678080673
Ar,5p,0.000264719896413,0.00681985868708
Ar,5p,0.000266402679817,0.00686321038638
Ar,5p,0.000268096160416,0.00690683764487
Ar,5p,0.000269800406208,0.00695074221383
Ar,5p,0.000271515485627,0.00699492585567
Ar,5p,0.00027324146754,0.00703939034401
Ar,5p,0.000274978421253,0.00708413746372
Ar,5p,0.000276726416512,0.007129169011
Ar,5p,0.000278485523506,0.00717448679349
Ar,5p,0.000280255812871,0.00722009263027
Ar,5p,0.000282037355692,0.00726598835203
Ar,5p,0.000283830223505,0.00731217580103
Ar,5p,0.0002856344883,0.00735865683128
Ar,5p,0.000287450222528,0.00740543330853
Ar,5p,0.000289277499097,0.00745250711041
Ar,5p,0.000291116391381,0.00749988012647
Ar,5p,0.000292966973218,0.00754755425823
Ar,5p,0.000294829318917,0.00759553141934
Ar,5p,0.00029670350326,0.00764381353556
Ar,5p,0.000298589601502,0.00769240254491
Ar,5p,0.000300487689379,0.00774130039771
Ar,5p,0.000302397843107,0.00779050905666
Ar,5p,0.000304320139386,0.00784003049694
Ar,5p,0.000306254655405,0.00788986670626
Ar,5p,0.000308201468844,0.00794001968496
Ar,5p,0.000310160657873,0.0079904914461
Ar,5p,0.000312132301165,0.00804128401549
Ar,5p,0.000314116477887,0.00809239943184
Ar,5p,0.000316113267714,0.0081438397468
Ar,5p,0.000318122750824,0.00819560702503
Ar,5p,0.000320145007908,0.00824770334432
Ar,5p,0.000322180120167,0.00830013079566
Ar,5p,0.000324228169319,0.0083528914833
Ar,5p,0.000326289237603,0.00840598752487
Ar,5p,0.000328363407779,0.00845942105144
Ar,5p,0.000330450763134,0.00851319420761
Ar,5p,0.000332551387483,0.00856730915161
Ar,5p,0.000334665365177,0.00862176805537
Ar,5p,0.000336792781099,0.00867657310461
Ar,5p,0.000338933720675,0.00873172649892
Ar,5p,0.000341088269873,0.00878723045187
Ar,5p,0.000343256515206,0.00884308719109
Ar,5p,0.000345438543739,0.00889929895835
Ar,5p,0.00034763444309,0.00895586800964
Ar,5p,0.000349844301433,0.00901279661529
Ar,5p,0.000352068207504,0.00907008706005
Ar,5p,0.000354306250601,0.00912774164316
Ar,5p,0.000356558520592,0.00918576267848
Ar,5p,0.000358825107914,0.00924415249453
Ar,5p,0.000361106103581,0.00930291343465
Ar,5p,0.000363401599185,0.00936204785703
Ar,5p,0.000365711686899,0.00942155813484
Ar,5p,0.000368036459482,0.00948144665633
Ar,5p,0.000370376010286,0.00954171582489
Ar,5p,0.000372730433251,0.00960236805919
Ar,5p,0.000375099822919,0.00966340579323
Ar,5p,0.00037748427443,0.00972483147649
Ar,5p,0.000379883883531,0.00978664757398
Ar,5p,0.000382298746575,0.00984885656637
Ar,5p,0.000384728960529,0.00991146095006
Ar,5p,0.000387174622978,0.00997446323731
Ar,5p,0.000389635832124,0.0100378659563
Ar,5p,0.000392112686795,0.0101016716514
Ar,5p,0.000394605286449,0.0101658828829
Ar,5p,0.000397113731172,0.0102305022274
Ar,5p,0.000399638121691,0.0102955322781
Ar,5p,0.000402178559369,0.0103609756443
Ar,5p,0.000404735146216,0.0104268349522
Ar,5p,0.00040730798489,0.0104931128443
Ar,5p,0.000409897178701,0.0105598119802
Ar,5p,0.000412502831617,0.0106269350362
Ar,5p,0.000415125048265,0.0106944847057
Ar,5p,0.000417763933938,0.0107624636991
Ar,5p,0.000420419594599,0.010830874744
Ar,5p,0.000423092136883,0.0108997205853
Ar,5p,0.000425781668106,0.0109690039855
Ar,5p,0.000428488296261,0.0110387277244
Ar,5p,0.000431212130033,0.0111088945995
Ar,5p,0.000433953278795,0.0111795074261
Ar,5p,0.000436711852615,0.0112505690375
Ar,5p,0.000439487962262,0.0113220822846
Ar,5p,0.000442281719208,0.0113940500367
Ar,5p,0.000445093235635,0.0114664751813
Ar,5p,0.000447922624436,0.0115393606241
Ar,5p,0.000450769999224,0.0116127092892
Ar,5p,0.000453635474333,0.0116865241194
Ar,5p,0.000456519164823,0.0117608080761
Ar,5p,0.000459421186488,0.0118355641395
Ar,5p,0.000462341655855,0.0119107953086
Ar,5p,0.000465280690194,0.0119865046017
Ar,5p,0.000468238407519,0.0120626950559
Ar,5p,0.000471214926595,0.0121393697278
Ar,5p,0.000474210366942,0.0122165316933
Ar,5p,0.00047722484884,0.0122941840479
Ar,5p,0.000480258493333,0.0123723299066
Ar,5p,0.000483311422234,0.0124509724043
Ar,5p,0.000486383758132,0.0125301146956
Ar,5p,0.000489475624393,0.0126097599554
Ar,5p,0.00049258714517,0.0126899113784
Ar,5p,0.000495718445402,0.0127705721797
Ar,5p,0.000498869650826,0.0128517455949
Ar,5p,0.000502040887974,0.0129334348801
Ar,5p,0.000505232284186,0.0130156433118
Ar,5p,0.00050844396761,0.0130983741875
Ar,5p,0.000511676067208,0.0131816308257
Ar,5p,0.000514928712763,0.0132654165657
Ar,5p,0.000518202034883,0.0133497347681
Ar,5p,0.000521496165004,0.0134345888148
Ar,5p,0.000524811235401,0.0135199821091
Ar,5p,0.000528147379187,0.0136059180759
Ar,5p,0.000531504730322,0.0136924001619
Ar,5p,0.000534883423619,0.0137794318355
Ar,5p,0.000538283594747,0.0138670165873
Ar,5p,0.000541705380236,0.0139551579297
Ar,5p,0.000545148917485,0.0140438593978
Ar,5p,0.000548614344768,0.0141331245486
Ar,5p,0.000552101801236,0.0142229569621
Ar,5p,0.000555611426924,0.0143133602407
Ar,5p,0.00055914336276,0.0144043380099
Ar,5p,0.000562697750566,0.0144958939178
Ar,5p,0.000566274733064,0.014588031636
Ar,5p,0.000569874453886,0.0146807548591
Ar,5p,0.000573497057577,0.0147740673054
Ar,5p,0.000577142689598,0.0148679727163
Ar,5p,0.000580811496338,0.0149624748575
Ar,5p,0.000584503625114,0.015057577518
Ar,5p,0.000588219224181,0.0151532845113
Ar,5p,0.000591958442737,0.0152495996746
Ar,5p,0.000595721430926,0.0153465268697
Ar,5p,0.000599508339849,0.0154440699829
Ar,5p,0.000603319321565,0.015542232925
Ar,5p,0.000607154529102,0.0156410196315
Ar,5p,0.00061101411646,0.0157404340629
Ar,5p,0.000614898238617,0.015840480205
Ar,5p,0.000618807051538,0.0159411620685
Ar,5p,0.000622740712177,0.0160424836898
Ar,5p,0.000626699378488,0.0161444491306
Ar,5p,0.000630683209428,0.0162470624785
Ar,5p,0.000634692364965,0.0163503278469
Ar,5p,0.000638727006082,0.0164542493753
Ar,5p,0.000642787294789,0.0165588312295
Ar,5p,0.000646873394123,0.0166640776014
Ar,5p,0.000650985468157,0.0167699927098
Ar,5p,0.00065512368201,0.0168765807999
Ar,5p,0.000659288201847,0.016983846144
Ar,5p,0.000663479194893,0.0170917930412
Ar,5p,0.000667696829433,0.0172004258181
Ar,5p,0.000671941274822,0.0173097488285
Ar,5p,0.000676212701494,0.0174197664538
Ar,5p,0.000680511280964,0.0175304831032
Ar,5p,0.000684837185838,0.0176419032136
Ar,5p,0.00068919058982,0.0177540312503
Ar,5p,0.000693571667717,0.0178668717067
Ar,5p,0.000697980595448,0.0179804291044
Ar,5p,0.000702417550051,0.018094707994
Ar,5p,0.000706882709687,0.0182097129547
Ar,5p,0.000711376253651,0.0183254485946
Ar,5p,0.000715898362379,0.0184419195512
Ar,5p,0.000720449217452,0.018559130491
Ar,5p,0.000725029001607,0.0186770861103
Ar,5p,0.00072963789874,0.018795791135
Ar,5p,0.000734276093919,0.0189152503209
Ar,5p,0.000738943773387,0.0190354684538
Ar,5p,0.00074364112457,0.0191564503499
Ar,5p,0.000748368336088,0.0192782008557
Ar,5p,0.000753125597758,0.0194007248486
Ar,5p,0.000757913100604,0.0195240272365
Ar,5p,0.000762731036865,0.0196481129586
Ar,5p,0.0007675796,0.0197729869852
Ar,5p,0.000772458984701,0.0198986543181
Ar,5p,0.000777369386895,0.0200251199905
Ar,5p,0.000782311003756,0.0201523890677
Ar,5p,0.00078728403371,0.0202804666469
Ar,5p,0.000792288676445,0.0204093578574
Ar,5p,0.00079732513292,0.0205390678611
Ar,5p,0.000802393605369,0.0206696018524
Ar,5p,0.000807494297313,0.0208009650585
Ar,5p,0.000812627413566,0.0209331627396
Ar,5p,0.000817793160245,0.0210662001894
Ar,5p,0.000822991744775,0.0212000827346
Ar,5p,0.000828223375903,0.021334815736
Ar,5p,0.0008334882637,0.0214704045878
Ar,5p,0.000838786619574,0.0216068547187
Ar,5p,0.000844118656275,0.0217441715913
Ar,5p,0.000849484587909,0.021882360703
Ar,5p,0.00085488462994,0.0220214275856
Ar,5p,0.000860318999202,0.0221613778062
Ar,5p,0.000865787913908,0.0223022169667
Ar,5p,0.000871291593658,0.0224439507045
Ar,5p,0.000876830259448,0.0225865846926
Ar,5p,0.00088240413368,0.0227301246398
Ar,5p,0.000888013440167,0.0228745762907
Ar,5p,0.000893658404148,0.0230199454266
Ar,5p,0.00089933925229,0.0231662378648
Ar,5p,0.000905056212705,0.0233134594595
Ar,5p,0.000910809514952,0.023461616102
Ar,5p,0.000916599390051,0.0236107137204
Ar,5p,0.00092242607049,0.0237607582804
Ar,5p,0.000928289790234,0.0239117557853
Ar,5p,0.000934190784738,0.0240637122763
Ar,5p,0.000940129290949,0.0242166338325
Ar,5p,0.000946105547326,0.0243705265715
Ar,5p,0.000952119793839,0.0245253966494
Ar,5p,0.000958172271986,0.024681250261
Ar,5p,0.000964263224801,0.0248380936403
Ar,5p,0.000970392896859,0.0249959330605
Ar,5p,0.000976561534293,0.0251547748343
Ar,5p,0.000982769384801,0.0253146253142
Ar,5p,0.000989016697654,0.0254754908927
Ar,5p,0.000995303723708,0.0256373780026
Ar,5p,0.00100163071541,0.025800293117
Ar,5p,0.00100799792682,0.0259642427501
Ar,5p,0.00101440561361,0.0261292334569
Ar,5p,0.00102085403308,0.0262952718337
Ar,5p,0.00102734344414,0.0264623645182
Ar,5p,0.00103387410739,0.0266305181901
Ar,5p,0.00104044628505,0.026799739571
Ar,5p,0.00104706024103,0.0269700354247
Ar,5p,0.00105371624091,0.0271414125578
Ar,5p,0.00106041455194,0.0273138778195
Ar,5p,0.0010671554431,0.0274874381022
Ar,5p,0.00107393918507,0.0276621003414
Ar,5p,0.00108076605023,0.0278378715166
Ar,5p,0.00108763631271,0.0280147586508
Ar,5p,0.00109455024839,0.0281927688113
Ar,5p,0.00110150813489,0.02837190911
Ar,5p,0.0011085102516,0.0285521867031
Ar,5p,0.00111555687968,0.028733608792
Ar,5p,0.00112264830208,0.0289161826234
Ar,5p,0.00112978480356,0.0290999154893
Ar,5p,0.00113696667067,0.0292848147276
Ar,5p,0.0011441941918,0.0294708877224
Ar,5p,0.00115146765717,0.029658141904
Ar,5p,0.00115878735882,0.0298465847493
Ar,5p,0.00116615359069,0.0300362237822
Ar,5p,0.00117356664855,0.0302270665739
Ar,5p,0.00118102683008,0.0304191207429
Ar,5p,0.00118853443482,0.0306123939556
Ar,5p,0.00119608976425,0.0308068939266
Ar,5p,0.00120369312173,0.0310026284186
Ar,5p,0.00121134481258,0.0311996052431
Ar,5p,0.00121904514405,0.0313978322607
Ar,5p,0.00122679442533,0.031597317381
Ar,5p,0.00123459296759,0.0317980685635
Ar,5p,0.00124244108398,0.0320000938171
Ar,5p,0.00125033908962,0.0322034012013
Ar,5p,0.00125828730167,0.0324079988259
Ar,5p,0.00126628603927,0.0326138948514
Ar,5p,0.00127433562361,0.0328210974895
Ar,5p,0.00128243637791,0.0330296150032
Ar,5p,0.00129058862745,0.0332394557074
Ar,5p,0.00129879269958,0.0334506279687
Ar,5p,0.00130704892373,0.0336631402063
Ar,5p,0.00131535763142,0.0338770008919
Ar,5p,0.00132371915627,0.0340922185504
Ar,5p,0.00133213383404,0.0343088017596
Ar,5p,0.00134060200262,0.0345267591512
Ar,5p,0.00134912400203,0.0347460994108
Ar,5p,0.00135770017448,0.0349668312781
Ar,5p,0.00136633086433,0.0351889635476
Ar,5p,0.00137501641813,0.0354125050686
Ar,5p,0.00138375718466,0.0356374647456
Ar,5p,0.00139255351488,0.0358638515387
Ar,5p,0.00140140576202,0.036091674464
Ar,5p,0.00141031428152,0.0363209425937
Ar,5p,0.0014192794311,0.0365516650567
Ar,5p,0.00142830157075,0.0367838510388
Ar,5p,0.00143738106274,0.0370175097829
Ar,5p,0.00144651827166,0.0372526505897
Ar,5p,0.0014557135644,0.0374892828178
Ar,5p,0.00146496731019,0.037727415884
Ar,5p,0.00147427988062,0.0379670592638
Ar,5p,0.00148365164961,0.0382082224918
Ar,5p,0.00149308299349,0.0384509151617
Ar,5p,0.00150257429096,0.0386951469271
Ar,5p,0.00151212592313,0.0389409275015
Ar,5p,0.00152173827356,0.0391882666588
Ar,5p,0.00153141172821,0.039437174234
Ar,5p,0.00154114667551,0.0396876601227
Ar,5p,0.00155094350637,0.0399397342823
Ar,5p,0.00156080261416,0.040193406732
Ar,5p,0.00157072439478,0.0404486875531
Ar,5p,0.00158070924662,0.0407055868898
Ar,5p,0.00159075757062,0.0409641149488
Ar,5p,0.00160086977025,0.0412242820004
Ar,5p,0.00161104625158,0.0414860983786
Ar,5p,0.00162128742322,0.0417495744813
Ar,5p,0.0016315936964,0.042014720771
Ar,5p,0.00164196548497,0.042281547775
Ar,5p,0.00165240320539,0.0425500660857
Ar,5p,0.00166290727679,0.0428202863611
Ar,5p,0.00167347812094,0.0430922193253
Ar,5p,0.00168411616231,0.0433658757687
Ar,5p,0.00169482182807,0.0436412665482
Ar,5p,0.00170559554808,0.0439184025882
Ar,5p,0.00171643775496,0.0441972948804
Ar,5p,0.00172734888408,0.0444779544845
Ar,5p,0.00173832937355,0.0447603925283
Ar,5p,0.0017493796643,0.0450446202086
Ar,5p,0.00176050020003,0.045330648791
Ar,5p,0.00177169142729,0.0456184896109
Ar,5p,0.00178295379544,0.0459081540735
Ar,5p,0.00179428775673,0.046199653654
Ar,5p,0.00180569376626,0.0464929998988
Ar,5p,0.00181717228202,0.046788204425
Ar,5p,0.00182872376493,0.0470852789214
Ar,5p,0.00184034867883,0.0473842351489
Ar,5p,0.0018520474905,0.0476850849404
Ar,5p,0.00186382066972,0.0479878402017
Ar,5p,0.00187566868921,0.0482925129119
Ar,5p,0.00188759202472,0.0485991151236
Ar,5p,0.00189959115504,0.0489076589633
Ar,5p,0.00191166656196,0.049218156632
Ar,5p,0.00192381873038,0.0495306204057
Ar,5p,0.00193604814826,0.0498450626356
Ar,5p,0.00194835530665,0.0501614957483
Ar,5p,0.00196074069974,0.050479932247
Ar,5p,0.00197320482486,0.0508003847112
Ar,5p,0.00198574818249,0.0511228657974
Ar,5p,0.00199837127631,0.0514473882397
Ar,5p,0.00201107461317,0.0517739648497
Ar,5p,0.00202385870319,0.0521026085176
Ar,5p,0.00203672405968,0.0524333322124
Ar,5p,0.00204967119926,0.0527661489819
Ar,5p,0.0020627006418,0.0531010719538
Ar,5p,0.00207581291048,0.0534381143358
Ar,5p,0.00208900853183,0.0537772894161
Ar,5p,0.00210228803571,0.0541186105637
Ar,5p,0.00211565195533,0.0544620912293
Ar,5p,0.00212910082732,0.0548077449451
Ar,5p,0.00214263519171,0.0551555853259
Ar,5p,0.00215625559195,0.0555056260689
